,Date,Community Area,Primary Type,Number
1076,04/03/2001,24.0,GAMBLING,1
1077,04/03/2001,40.0,THEFT,1
1078,04/03/2001,64.0,HOMICIDE,1
1079,04/04/2001,7.0,THEFT,1
1080,04/04/2001,23.0,CRIMINAL DAMAGE,1
1081,04/04/2001,25.0,NARCOTICS,1
1082,04/04/2001,33.0,THEFT,1
1083,04/04/2001,60.0,DECEPTIVE PRACTICE,1
1084,04/05/2001,19.0,HOMICIDE,1
1085,04/05/2001,23.0,BATTERY,1
1086,04/05/2001,52.0,THEFT,1
1087,04/05/2001,58.0,SEX OFFENSE,1
1088,04/05/2001,71.0,THEFT,1
1089,04/05/2001,77.0,BATTERY,1
1090,04/06/2001,1.0,OFFENSE INVOLVING CHILDREN,1
1091,04/06/2001,4.0,ASSAULT,1
1092,04/06/2001,22.0,ROBBERY,1
1093,04/06/2001,30.0,HOMICIDE,1
1094,04/06/2001,43.0,MOTOR VEHICLE THEFT,1
1095,04/06/2001,49.0,HOMICIDE,1
1096,04/07/2001,7.0,ROBBERY,1
1097,04/07/2001,14.0,OFFENSE INVOLVING CHILDREN,1
1098,04/07/2001,19.0,MOTOR VEHICLE THEFT,1
1099,04/07/2001,22.0,MOTOR VEHICLE THEFT,1
1100,04/07/2001,25.0,HOMICIDE,1
1101,04/07/2001,25.0,MOTOR VEHICLE THEFT,1
1102,04/07/2001,25.0,HOMICIDE,1
1103,04/07/2001,25.0,MOTOR VEHICLE THEFT,1
1104,04/07/2001,58.0,BURGLARY,1
1105,04/07/2001,73.0,MOTOR VEHICLE THEFT,1
1106,04/08/2001,8.0,CRIM SEXUAL ASSAULT,1
1107,04/08/2001,23.0,HOMICIDE,1
1108,04/08/2001,23.0,THEFT,1
1109,04/08/2001,23.0,HOMICIDE,1
1110,04/08/2001,23.0,THEFT,1
1111,04/08/2001,71.0,NARCOTICS,1
1112,04/09/2001,8.0,BURGLARY,1
1113,04/09/2001,68.0,OFFENSE INVOLVING CHILDREN,1
1114,04/10/2001,1.0,THEFT,1
1115,04/10/2001,19.0,MOTOR VEHICLE THEFT,1
1116,04/10/2001,21.0,ASSAULT,1
1117,04/10/2001,22.0,OFFENSE INVOLVING CHILDREN,1
1118,04/10/2001,22.0,OTHER OFFENSE,1
1119,04/10/2001,22.0,OFFENSE INVOLVING CHILDREN,1
1120,04/10/2001,22.0,OTHER OFFENSE,1
1121,04/10/2001,23.0,CRIMINAL DAMAGE,1
1122,04/10/2001,25.0,NARCOTICS,1
1123,04/10/2001,27.0,ROBBERY,1
1124,04/10/2001,73.0,HOMICIDE,1
1125,04/11/2001,19.0,HOMICIDE,1
1126,04/11/2001,25.0,OTHER OFFENSE,1
1127,04/11/2001,26.0,HOMICIDE,1
1128,04/11/2001,28.0,DECEPTIVE PRACTICE,1
1129,04/11/2001,49.0,THEFT,1
1130,04/11/2001,77.0,THEFT,1
1131,04/12/2001,23.0,BATTERY,1
1132,04/12/2001,23.0,CRIMINAL DAMAGE,1
1133,04/12/2001,23.0,NARCOTICS,1
1134,04/12/2001,23.0,BATTERY,1
1135,04/12/2001,23.0,CRIMINAL DAMAGE,1
1136,04/12/2001,23.0,NARCOTICS,1
1137,04/12/2001,23.0,BATTERY,1
1138,04/12/2001,23.0,CRIMINAL DAMAGE,1
1139,04/12/2001,23.0,NARCOTICS,1
1140,04/12/2001,24.0,THEFT,1
1141,04/12/2001,46.0,HOMICIDE,1
1142,04/12/2001,69.0,DECEPTIVE PRACTICE,1
1143,04/13/2001,22.0,THEFT,1
1144,04/13/2001,24.0,HOMICIDE,1
1145,04/13/2001,35.0,THEFT,1
1146,04/13/2001,43.0,HOMICIDE,1
1147,04/13/2001,52.0,HOMICIDE,1
1148,04/14/2001,29.0,THEFT,1
1149,04/14/2001,30.0,CRIM SEXUAL ASSAULT,1
1150,04/14/2001,41.0,MOTOR VEHICLE THEFT,1
1151,04/14/2001,60.0,MOTOR VEHICLE THEFT,1
1152,04/14/2001,71.0,HOMICIDE,1
1153,04/15/2001,1.0,HOMICIDE,1
1154,04/15/2001,10.0,OTHER OFFENSE,1
1155,04/15/2001,14.0,THEFT,1
1156,04/15/2001,16.0,THEFT,1
1157,04/15/2001,25.0,THEFT,1
1158,04/15/2001,28.0,CRIM SEXUAL ASSAULT,1
1159,04/15/2001,33.0,THEFT,1
1160,04/15/2001,62.0,OTHER OFFENSE,1
1161,04/15/2001,68.0,THEFT,1
1162,04/15/2001,71.0,HOMICIDE,1
1163,04/16/2001,21.0,THEFT,1
1164,04/16/2001,23.0,BATTERY,1
1165,04/16/2001,24.0,MOTOR VEHICLE THEFT,1
1166,04/16/2001,25.0,HOMICIDE,1
1167,04/16/2001,35.0,HOMICIDE,1
1168,04/16/2001,43.0,MOTOR VEHICLE THEFT,1
1169,04/16/2001,71.0,MOTOR VEHICLE THEFT,1
1170,04/17/2001,27.0,THEFT,1
1171,04/17/2001,41.0,BURGLARY,1
1172,04/17/2001,53.0,OFFENSE INVOLVING CHILDREN,1
1173,04/18/2001,3.0,BATTERY,1
1174,04/18/2001,17.0,MOTOR VEHICLE THEFT,1
1175,04/18/2001,22.0,HOMICIDE,1
1176,04/18/2001,44.0,MOTOR VEHICLE THEFT,1
1177,04/18/2001,54.0,MOTOR VEHICLE THEFT,1
1178,04/18/2001,71.0,HOMICIDE,1
1179,04/19/2001,19.0,MOTOR VEHICLE THEFT,1
1180,04/19/2001,23.0,HOMICIDE,1
1181,04/19/2001,25.0,HOMICIDE,1
1182,04/19/2001,35.0,HOMICIDE,1
1183,04/19/2001,53.0,THEFT,1
1184,04/20/2001,8.0,THEFT,1
1185,04/20/2001,22.0,HOMICIDE,1
1186,04/20/2001,23.0,HOMICIDE,1
1187,04/20/2001,27.0,OTHER OFFENSE,1
1188,04/20/2001,32.0,MOTOR VEHICLE THEFT,1
1189,04/20/2001,40.0,HOMICIDE,1
1190,04/20/2001,59.0,HOMICIDE,1
1191,04/20/2001,67.0,CRIMINAL DAMAGE,1
1192,04/20/2001,71.0,THEFT,1
1193,04/21/2001,2.0,CRIM SEXUAL ASSAULT,1
1194,04/21/2001,23.0,CRIMINAL DAMAGE,1
1195,04/21/2001,30.0,HOMICIDE,1
1196,04/21/2001,38.0,HOMICIDE,1
1197,04/21/2001,43.0,BATTERY,1
1198,04/21/2001,67.0,CRIM SEXUAL ASSAULT,1
1199,04/21/2001,69.0,THEFT,1
1200,04/22/2001,19.0,BATTERY,1
1201,04/22/2001,20.0,HOMICIDE,1
1202,04/22/2001,23.0,HOMICIDE,2
1203,04/22/2001,26.0,CRIMINAL DAMAGE,1
1204,04/22/2001,27.0,ASSAULT,1
1205,04/22/2001,32.0,DECEPTIVE PRACTICE,1
1206,04/22/2001,42.0,HOMICIDE,1
1207,04/22/2001,43.0,OTHER OFFENSE,1
1208,04/22/2001,58.0,CRIM SEXUAL ASSAULT,1
1209,04/22/2001,71.0,THEFT,1
1210,04/23/2001,4.0,DECEPTIVE PRACTICE,1
1211,04/23/2001,8.0,BATTERY,1
1212,04/23/2001,17.0,THEFT,1
1213,04/23/2001,23.0,CRIM SEXUAL ASSAULT,1
1214,04/23/2001,27.0,BATTERY,1
1215,04/23/2001,27.0,HOMICIDE,1
1216,04/23/2001,27.0,BATTERY,1
1217,04/23/2001,27.0,HOMICIDE,1
1218,04/23/2001,28.0,MOTOR VEHICLE THEFT,1
1219,04/23/2001,46.0,HOMICIDE,1
1220,04/23/2001,70.0,CRIM SEXUAL ASSAULT,1
1221,04/24/2001,25.0,HOMICIDE,1
1222,04/24/2001,25.0,THEFT,1
1223,04/24/2001,25.0,HOMICIDE,1
1224,04/24/2001,25.0,THEFT,1
1225,04/24/2001,26.0,ASSAULT,1
1226,04/24/2001,29.0,BATTERY,1
1227,04/24/2001,58.0,CRIMINAL DAMAGE,1
1228,04/25/2001,6.0,THEFT,1
1229,04/25/2001,21.0,HOMICIDE,1
1230,04/25/2001,26.0,ASSAULT,1
1231,04/25/2001,26.0,BATTERY,1
1232,04/25/2001,26.0,CRIMINAL DAMAGE,1
1233,04/25/2001,26.0,HOMICIDE,1
1234,04/25/2001,26.0,ASSAULT,1
1235,04/25/2001,26.0,BATTERY,1
1236,04/25/2001,26.0,CRIMINAL DAMAGE,1
1237,04/25/2001,26.0,HOMICIDE,1
1238,04/25/2001,26.0,ASSAULT,1
1239,04/25/2001,26.0,BATTERY,1
1240,04/25/2001,26.0,CRIMINAL DAMAGE,1
1241,04/25/2001,26.0,HOMICIDE,1
1242,04/25/2001,26.0,ASSAULT,1
1243,04/25/2001,26.0,BATTERY,1
1244,04/25/2001,26.0,CRIMINAL DAMAGE,1
1245,04/25/2001,26.0,HOMICIDE,1
1246,04/25/2001,32.0,ROBBERY,1
1247,04/26/2001,3.0,ROBBERY,1
1248,04/26/2001,8.0,THEFT,1
1249,04/26/2001,41.0,MOTOR VEHICLE THEFT,1
1250,04/27/2001,17.0,OTHER OFFENSE,1
1251,04/27/2001,22.0,THEFT,1
1252,04/27/2001,23.0,BATTERY,1
1253,04/27/2001,24.0,THEFT,1
1254,04/27/2001,27.0,BATTERY,1
1255,04/27/2001,29.0,HOMICIDE,1
1256,04/27/2001,35.0,OTHER OFFENSE,1
1257,04/27/2001,73.0,HOMICIDE,1
1258,04/28/2001,25.0,ASSAULT,1
1259,04/29/2001,8.0,BURGLARY,2
1260,04/29/2001,16.0,THEFT,1
1261,04/29/2001,33.0,MOTOR VEHICLE THEFT,1
1262,04/30/2001,2.0,DECEPTIVE PRACTICE,1
1263,04/30/2001,3.0,MOTOR VEHICLE THEFT,1
1264,04/30/2001,16.0,THEFT,1
1265,04/30/2001,22.0,THEFT,2
1266,04/30/2001,23.0,BATTERY,1
1267,04/30/2001,25.0,OTHER OFFENSE,1
1268,04/30/2001,27.0,NARCOTICS,1
1269,04/30/2001,43.0,THEFT,1
1270,04/30/2001,44.0,MOTOR VEHICLE THEFT,1
1271,04/30/2001,49.0,CRIM SEXUAL ASSAULT,1
1272,04/30/2001,63.0,BATTERY,1
1273,04/30/2001,67.0,THEFT,1
1274,05/01/2001,2.0,THEFT,2
1275,05/01/2001,5.0,THEFT,1
1276,05/01/2001,6.0,THEFT,1
1277,05/01/2001,8.0,DECEPTIVE PRACTICE,1
1278,05/01/2001,8.0,THEFT,2
1279,05/01/2001,8.0,DECEPTIVE PRACTICE,1
1280,05/01/2001,8.0,THEFT,2
1281,05/01/2001,10.0,THEFT,1
1282,05/01/2001,18.0,THEFT,1
1283,05/01/2001,19.0,THEFT,1
1284,05/01/2001,20.0,THEFT,1
1285,05/01/2001,22.0,THEFT,1
1286,05/01/2001,23.0,THEFT,1
1287,05/01/2001,24.0,THEFT,1
1288,05/01/2001,25.0,OFFENSE INVOLVING CHILDREN,1
1289,05/01/2001,25.0,THEFT,2
1290,05/01/2001,25.0,OFFENSE INVOLVING CHILDREN,1
1291,05/01/2001,25.0,THEFT,2
1292,05/01/2001,26.0,THEFT,1
1293,05/01/2001,27.0,HOMICIDE,2
1294,05/01/2001,29.0,ASSAULT,1
1295,05/01/2001,29.0,THEFT,2
1296,05/01/2001,29.0,ASSAULT,1
1297,05/01/2001,29.0,THEFT,2
1298,05/01/2001,31.0,THEFT,1
1299,05/01/2001,41.0,THEFT,2
1300,05/01/2001,43.0,OFFENSE INVOLVING CHILDREN,2
1301,05/01/2001,48.0,THEFT,1
1302,05/01/2001,53.0,BATTERY,1
1303,05/01/2001,55.0,OFFENSE INVOLVING CHILDREN,1
1304,05/01/2001,57.0,THEFT,1
1305,05/01/2001,61.0,OTHER OFFENSE,1
1306,05/01/2001,64.0,THEFT,1
1307,05/01/2001,66.0,CRIM SEXUAL ASSAULT,1
1308,05/01/2001,66.0,THEFT,1
1309,05/01/2001,66.0,CRIM SEXUAL ASSAULT,1
1310,05/01/2001,66.0,THEFT,1
1311,05/01/2001,67.0,THEFT,1
1312,05/01/2001,68.0,CRIM SEXUAL ASSAULT,1
1313,05/01/2001,68.0,HOMICIDE,2
1314,05/01/2001,68.0,THEFT,1
1315,05/01/2001,68.0,CRIM SEXUAL ASSAULT,1
1316,05/01/2001,68.0,HOMICIDE,2
1317,05/01/2001,68.0,THEFT,1
1318,05/01/2001,68.0,CRIM SEXUAL ASSAULT,1
1319,05/01/2001,68.0,HOMICIDE,2
1320,05/01/2001,68.0,THEFT,1
1321,05/01/2001,71.0,OTHER OFFENSE,1
1322,05/01/2001,71.0,THEFT,2
1323,05/01/2001,71.0,OTHER OFFENSE,1
1324,05/01/2001,71.0,THEFT,2
1325,05/01/2001,73.0,OFFENSE INVOLVING CHILDREN,1
1326,05/01/2001,76.0,CRIMINAL TRESPASS,1
1327,05/01/2001,76.0,DECEPTIVE PRACTICE,1
1328,05/01/2001,76.0,CRIMINAL TRESPASS,1
1329,05/01/2001,76.0,DECEPTIVE PRACTICE,1
1330,05/01/2001,77.0,THEFT,1
1331,05/02/2001,23.0,BATTERY,1
1332,05/02/2001,25.0,MOTOR VEHICLE THEFT,1
1333,05/02/2001,29.0,THEFT,1
1334,05/02/2001,43.0,HOMICIDE,1
1335,05/02/2001,61.0,MOTOR VEHICLE THEFT,1
1336,05/02/2001,72.0,THEFT,1
1337,05/03/2001,25.0,OTHER OFFENSE,1
1338,05/03/2001,27.0,DECEPTIVE PRACTICE,1
1339,05/03/2001,53.0,THEFT,1
1340,05/03/2001,61.0,HOMICIDE,1
1341,05/04/2001,4.0,THEFT,1
1342,05/04/2001,23.0,BATTERY,1
1343,05/04/2001,23.0,CRIMINAL DAMAGE,1
1344,05/04/2001,23.0,ROBBERY,1
1345,05/04/2001,23.0,BATTERY,1
1346,05/04/2001,23.0,CRIMINAL DAMAGE,1
1347,05/04/2001,23.0,ROBBERY,1
1348,05/04/2001,23.0,BATTERY,1
1349,05/04/2001,23.0,CRIMINAL DAMAGE,1
1350,05/04/2001,23.0,ROBBERY,1
1351,05/04/2001,29.0,THEFT,1
1352,05/04/2001,44.0,HOMICIDE,1
1353,05/04/2001,59.0,MOTOR VEHICLE THEFT,1
1354,05/04/2001,68.0,NARCOTICS,1
1355,05/05/2001,23.0,ASSAULT,1
1356,05/05/2001,34.0,OTHER OFFENSE,1
1357,05/05/2001,36.0,THEFT,1
1358,05/05/2001,43.0,BATTERY,1
1359,05/05/2001,61.0,BATTERY,1
1360,05/05/2001,69.0,THEFT,1
1361,05/06/2001,23.0,THEFT,2
1362,05/06/2001,31.0,HOMICIDE,1
1363,05/06/2001,38.0,HOMICIDE,1
1364,05/06/2001,46.0,CRIM SEXUAL ASSAULT,1
1365,05/06/2001,57.0,MOTOR VEHICLE THEFT,1
1366,05/07/2001,8.0,THEFT,1
1367,05/07/2001,12.0,DECEPTIVE PRACTICE,1
1368,05/07/2001,14.0,DECEPTIVE PRACTICE,1
1369,05/07/2001,25.0,HOMICIDE,1
1370,05/07/2001,26.0,HOMICIDE,1
1371,05/07/2001,58.0,HOMICIDE,1
1372,05/08/2001,23.0,CRIMINAL DAMAGE,1
1373,05/08/2001,25.0,DECEPTIVE PRACTICE,1
1374,05/08/2001,28.0,MOTOR VEHICLE THEFT,1
1375,05/08/2001,30.0,MOTOR VEHICLE THEFT,1
1376,05/08/2001,30.0,THEFT,1
1377,05/08/2001,30.0,MOTOR VEHICLE THEFT,1
1378,05/08/2001,30.0,THEFT,1
1379,05/08/2001,61.0,BURGLARY,1
1380,05/08/2001,63.0,MOTOR VEHICLE THEFT,1
1381,05/09/2001,8.0,MOTOR VEHICLE THEFT,1
1382,05/09/2001,25.0,HOMICIDE,1
1383,05/09/2001,38.0,HOMICIDE,1
1384,05/09/2001,38.0,MOTOR VEHICLE THEFT,1
1385,05/09/2001,38.0,HOMICIDE,1
1386,05/09/2001,38.0,MOTOR VEHICLE THEFT,1
1387,05/09/2001,43.0,DECEPTIVE PRACTICE,1
1388,05/09/2001,49.0,MOTOR VEHICLE THEFT,1
1389,05/09/2001,66.0,MOTOR VEHICLE THEFT,1
1390,05/09/2001,68.0,HOMICIDE,1
1391,05/09/2001,68.0,MOTOR VEHICLE THEFT,1
1392,05/09/2001,68.0,HOMICIDE,1
1393,05/09/2001,68.0,MOTOR VEHICLE THEFT,1
1394,05/09/2001,70.0,THEFT,1
1395,05/09/2001,77.0,DECEPTIVE PRACTICE,1
1396,05/10/2001,4.0,HOMICIDE,1
1397,05/10/2001,26.0,NARCOTICS,1
1398,05/10/2001,27.0,HOMICIDE,1
1399,05/10/2001,27.0,THEFT,1
1400,05/10/2001,27.0,HOMICIDE,1
1401,05/10/2001,27.0,THEFT,1
1402,05/10/2001,28.0,BURGLARY,1
1403,05/10/2001,42.0,THEFT,1
1404,05/10/2001,59.0,HOMICIDE,1
1405,05/11/2001,32.0,THEFT,1
1406,05/11/2001,42.0,THEFT,1
1407,05/11/2001,56.0,MOTOR VEHICLE THEFT,1
1408,05/11/2001,68.0,HOMICIDE,1
1409,05/12/2001,23.0,ROBBERY,1
1410,05/12/2001,29.0,BATTERY,1
1411,05/12/2001,40.0,HOMICIDE,1
1412,05/12/2001,63.0,HOMICIDE,1
1413,05/12/2001,69.0,HOMICIDE,1
1414,05/13/2001,22.0,MOTOR VEHICLE THEFT,1
1415,05/14/2001,2.0,MOTOR VEHICLE THEFT,1
1416,05/14/2001,7.0,ROBBERY,1
1417,05/14/2001,25.0,HOMICIDE,1
1418,05/14/2001,27.0,BATTERY,1
1419,05/14/2001,44.0,DECEPTIVE PRACTICE,1
1420,05/14/2001,61.0,THEFT,1
1421,05/15/2001,4.0,CRIM SEXUAL ASSAULT,1
1422,05/15/2001,6.0,THEFT,1
1423,05/15/2001,7.0,CRIM SEXUAL ASSAULT,1
1424,05/15/2001,19.0,THEFT,1
1425,05/15/2001,22.0,DECEPTIVE PRACTICE,1
1426,05/15/2001,23.0,CRIMINAL DAMAGE,1
1427,05/15/2001,26.0,ROBBERY,1
1428,05/15/2001,27.0,ASSAULT,1
1429,05/15/2001,28.0,THEFT,1
1430,05/15/2001,42.0,THEFT,1
1431,05/15/2001,61.0,THEFT,1
1432,05/15/2001,64.0,THEFT,1
1433,05/15/2001,69.0,MOTOR VEHICLE THEFT,1
1434,05/15/2001,69.0,OTHER OFFENSE,1
1435,05/15/2001,69.0,MOTOR VEHICLE THEFT,1
1436,05/15/2001,69.0,OTHER OFFENSE,1
1437,05/16/2001,24.0,THEFT,1
1438,05/16/2001,30.0,BATTERY,1
1439,05/16/2001,43.0,THEFT,1
1440,05/16/2001,49.0,MOTOR VEHICLE THEFT,1
1441,05/16/2001,58.0,MOTOR VEHICLE THEFT,1
1442,05/17/2001,24.0,MOTOR VEHICLE THEFT,1
1443,05/17/2001,25.0,MOTOR VEHICLE THEFT,1
1444,05/17/2001,27.0,HOMICIDE,1
1445,05/17/2001,46.0,CRIM SEXUAL ASSAULT,1
1446,05/17/2001,53.0,HOMICIDE,1
1447,05/17/2001,68.0,KIDNAPPING,1
1448,05/18/2001,25.0,HOMICIDE,1
1449,05/18/2001,29.0,THEFT,1
1450,05/18/2001,42.0,HOMICIDE,1
1451,05/18/2001,46.0,HOMICIDE,1
1452,05/18/2001,65.0,MOTOR VEHICLE THEFT,1
1453,05/19/2001,19.0,THEFT,1
1454,05/19/2001,22.0,OFFENSE INVOLVING CHILDREN,1
1455,05/19/2001,23.0,OFFENSE INVOLVING CHILDREN,1
1456,05/19/2001,46.0,OTHER OFFENSE,1
1457,05/19/2001,77.0,MOTOR VEHICLE THEFT,1
1458,05/20/2001,3.0,THEFT,1
1459,05/20/2001,19.0,OTHER OFFENSE,1
1460,05/20/2001,25.0,MOTOR VEHICLE THEFT,1
1461,05/20/2001,26.0,ROBBERY,1
1462,05/20/2001,28.0,BATTERY,1
1463,05/20/2001,38.0,OFFENSE INVOLVING CHILDREN,1
1464,05/20/2001,57.0,SEX OFFENSE,1
1465,05/21/2001,15.0,OTHER OFFENSE,1
1466,05/21/2001,16.0,MOTOR VEHICLE THEFT,1
1467,05/21/2001,23.0,ASSAULT,1
1468,05/21/2001,23.0,HOMICIDE,1
1469,05/21/2001,23.0,ASSAULT,1
1470,05/21/2001,23.0,HOMICIDE,1
1471,05/21/2001,30.0,BURGLARY,1
1472,05/21/2001,63.0,MOTOR VEHICLE THEFT,1
1473,05/21/2001,71.0,THEFT,1
1474,05/21/2001,77.0,CRIM SEXUAL ASSAULT,1
1475,05/21/2001,77.0,THEFT,1
1476,05/21/2001,77.0,CRIM SEXUAL ASSAULT,1
1477,05/21/2001,77.0,THEFT,1
1478,05/22/2001,26.0,CRIMINAL DAMAGE,1
1479,05/22/2001,28.0,CRIMINAL DAMAGE,1
1480,05/22/2001,28.0,THEFT,1
1481,05/22/2001,28.0,CRIMINAL DAMAGE,1
1482,05/22/2001,28.0,THEFT,1
1483,05/23/2001,23.0,BATTERY,1
1484,05/23/2001,24.0,THEFT,1
1485,05/23/2001,29.0,THEFT,1
1486,05/23/2001,66.0,DECEPTIVE PRACTICE,1
1487,05/24/2001,27.0,NARCOTICS,1
1488,05/24/2001,28.0,BURGLARY,1
1489,05/24/2001,34.0,THEFT,1
1490,05/24/2001,46.0,THEFT,1
1491,05/24/2001,60.0,MOTOR VEHICLE THEFT,1
1492,05/25/2001,1.0,MOTOR VEHICLE THEFT,1
1493,05/25/2001,8.0,BURGLARY,1
1494,05/25/2001,8.0,THEFT,1
1495,05/25/2001,8.0,BURGLARY,1
1496,05/25/2001,8.0,THEFT,1
1497,05/25/2001,23.0,OFFENSE INVOLVING CHILDREN,1
1498,05/25/2001,23.0,THEFT,1
1499,05/25/2001,23.0,OFFENSE INVOLVING CHILDREN,1
1500,05/25/2001,23.0,THEFT,1
1501,05/26/2001,1.0,OFFENSE INVOLVING CHILDREN,1
1502,05/26/2001,24.0,PROSTITUTION,1
1503,05/26/2001,28.0,MOTOR VEHICLE THEFT,1
1504,05/26/2001,33.0,BATTERY,1
1505,05/26/2001,52.0,ASSAULT,1
1506,05/26/2001,61.0,BURGLARY,1
1507,05/26/2001,68.0,CRIM SEXUAL ASSAULT,1
1508,05/27/2001,25.0,THEFT,1
1509,05/27/2001,26.0,BURGLARY,1
1510,05/27/2001,57.0,HOMICIDE,1
1511,05/27/2001,60.0,OFFENSE INVOLVING CHILDREN,1
1512,05/27/2001,63.0,MOTOR VEHICLE THEFT,1
1513,05/27/2001,70.0,MOTOR VEHICLE THEFT,1
1514,05/27/2001,71.0,BATTERY,1
1515,05/28/2001,31.0,MOTOR VEHICLE THEFT,1
1516,05/28/2001,42.0,MOTOR VEHICLE THEFT,1
1517,05/29/2001,8.0,THEFT,1
1518,05/29/2001,69.0,MOTOR VEHICLE THEFT,1
1519,05/30/2001,3.0,NARCOTICS,1
1520,05/30/2001,19.0,DECEPTIVE PRACTICE,1
1521,05/30/2001,25.0,THEFT,1
1522,05/30/2001,30.0,DECEPTIVE PRACTICE,1
1523,05/30/2001,32.0,LIQUOR LAW VIOLATION,1
1524,05/30/2001,32.0,THEFT,1
1525,05/30/2001,32.0,LIQUOR LAW VIOLATION,1
1526,05/30/2001,32.0,THEFT,1
1527,05/30/2001,43.0,THEFT,1
1528,05/30/2001,55.0,THEFT,1
1529,05/30/2001,71.0,DECEPTIVE PRACTICE,1
1530,05/30/2001,74.0,THEFT,1
1531,05/31/2001,3.0,DECEPTIVE PRACTICE,1
1532,05/31/2001,6.0,THEFT,1
1533,05/31/2001,22.0,THEFT,1
1534,05/31/2001,25.0,BATTERY,1
1535,05/31/2001,42.0,THEFT,1
1536,05/31/2001,46.0,THEFT,1
1537,05/31/2001,58.0,HOMICIDE,1
1538,06/01/2001,1.0,CRIM SEXUAL ASSAULT,1
1539,06/01/2001,3.0,DECEPTIVE PRACTICE,1
1540,06/01/2001,3.0,SEX OFFENSE,1
1541,06/01/2001,3.0,DECEPTIVE PRACTICE,1
1542,06/01/2001,3.0,SEX OFFENSE,1
1543,06/01/2001,4.0,THEFT,1
1544,06/01/2001,7.0,THEFT,2
1545,06/01/2001,8.0,CRIM SEXUAL ASSAULT,1
1546,06/01/2001,8.0,DECEPTIVE PRACTICE,1
1547,06/01/2001,8.0,THEFT,1
1548,06/01/2001,8.0,CRIM SEXUAL ASSAULT,1
1549,06/01/2001,8.0,DECEPTIVE PRACTICE,1
1550,06/01/2001,8.0,THEFT,1
1551,06/01/2001,8.0,CRIM SEXUAL ASSAULT,1
1552,06/01/2001,8.0,DECEPTIVE PRACTICE,1
1553,06/01/2001,8.0,THEFT,1
1554,06/01/2001,10.0,SEX OFFENSE,1
1555,06/01/2001,10.0,THEFT,1
1556,06/01/2001,10.0,SEX OFFENSE,1
1557,06/01/2001,10.0,THEFT,1
1558,06/01/2001,15.0,OTHER OFFENSE,1
1559,06/01/2001,16.0,OFFENSE INVOLVING CHILDREN,2
1560,06/01/2001,19.0,SEX OFFENSE,1
1561,06/01/2001,20.0,OFFENSE INVOLVING CHILDREN,1
1562,06/01/2001,20.0,THEFT,1
1563,06/01/2001,20.0,OFFENSE INVOLVING CHILDREN,1
1564,06/01/2001,20.0,THEFT,1
1565,06/01/2001,21.0,CRIM SEXUAL ASSAULT,1
1566,06/01/2001,22.0,CRIM SEXUAL ASSAULT,1
1567,06/01/2001,22.0,SEX OFFENSE,1
1568,06/01/2001,22.0,THEFT,2
1569,06/01/2001,22.0,CRIM SEXUAL ASSAULT,1
1570,06/01/2001,22.0,SEX OFFENSE,1
1571,06/01/2001,22.0,THEFT,2
1572,06/01/2001,22.0,CRIM SEXUAL ASSAULT,1
1573,06/01/2001,22.0,SEX OFFENSE,1
1574,06/01/2001,22.0,THEFT,2
1575,06/01/2001,23.0,HOMICIDE,1
1576,06/01/2001,23.0,OTHER OFFENSE,1
1577,06/01/2001,23.0,HOMICIDE,1
1578,06/01/2001,23.0,OTHER OFFENSE,1
1579,06/01/2001,24.0,CRIM SEXUAL ASSAULT,1
1580,06/01/2001,24.0,THEFT,3
1581,06/01/2001,24.0,CRIM SEXUAL ASSAULT,1
1582,06/01/2001,24.0,THEFT,3
1583,06/01/2001,25.0,CRIM SEXUAL ASSAULT,2
1584,06/01/2001,25.0,HOMICIDE,1
1585,06/01/2001,25.0,OFFENSE INVOLVING CHILDREN,1
1586,06/01/2001,25.0,OTHER OFFENSE,1
1587,06/01/2001,25.0,SEX OFFENSE,1
1588,06/01/2001,25.0,THEFT,4
1589,06/01/2001,25.0,CRIM SEXUAL ASSAULT,2
1590,06/01/2001,25.0,HOMICIDE,1
1591,06/01/2001,25.0,OFFENSE INVOLVING CHILDREN,1
1592,06/01/2001,25.0,OTHER OFFENSE,1
1593,06/01/2001,25.0,SEX OFFENSE,1
1594,06/01/2001,25.0,THEFT,4
1595,06/01/2001,25.0,CRIM SEXUAL ASSAULT,2
1596,06/01/2001,25.0,HOMICIDE,1
1597,06/01/2001,25.0,OFFENSE INVOLVING CHILDREN,1
1598,06/01/2001,25.0,OTHER OFFENSE,1
1599,06/01/2001,25.0,SEX OFFENSE,1
1600,06/01/2001,25.0,THEFT,4
1601,06/01/2001,25.0,CRIM SEXUAL ASSAULT,2
1602,06/01/2001,25.0,HOMICIDE,1
1603,06/01/2001,25.0,OFFENSE INVOLVING CHILDREN,1
1604,06/01/2001,25.0,OTHER OFFENSE,1
1605,06/01/2001,25.0,SEX OFFENSE,1
1606,06/01/2001,25.0,THEFT,4
1607,06/01/2001,25.0,CRIM SEXUAL ASSAULT,2
1608,06/01/2001,25.0,HOMICIDE,1
1609,06/01/2001,25.0,OFFENSE INVOLVING CHILDREN,1
1610,06/01/2001,25.0,OTHER OFFENSE,1
1611,06/01/2001,25.0,SEX OFFENSE,1
1612,06/01/2001,25.0,THEFT,4
1613,06/01/2001,25.0,CRIM SEXUAL ASSAULT,2
1614,06/01/2001,25.0,HOMICIDE,1
