,Date,Community Area,Primary Type,Number
6862,21/01/2020,25,OTHER OFFENSE,1
6863,21/01/2020,25,ROBBERY,2
6864,21/01/2020,25,SEX OFFENSE,1
6865,21/01/2020,25,THEFT,5
6866,21/01/2020,26,BATTERY,6
6867,21/01/2020,26,CRIMINAL TRESPASS,2
6868,21/01/2020,26,NARCOTICS,4
6869,21/01/2020,26,OTHER OFFENSE,1
6870,21/01/2020,26,ROBBERY,1
6871,21/01/2020,26,WEAPONS VIOLATION,1
6872,21/01/2020,27,ASSAULT,2
6873,21/01/2020,27,BATTERY,1
6874,21/01/2020,27,BURGLARY,2
6875,21/01/2020,27,DECEPTIVE PRACTICE,1
6876,21/01/2020,27,NARCOTICS,2
6877,21/01/2020,27,THEFT,2
6878,21/01/2020,28,ASSAULT,1
6879,21/01/2020,28,BATTERY,2
6880,21/01/2020,28,CRIMINAL TRESPASS,2
6881,21/01/2020,28,MOTOR VEHICLE THEFT,2
6882,21/01/2020,28,NARCOTICS,1
6883,21/01/2020,28,OTHER OFFENSE,1
6884,21/01/2020,28,ROBBERY,1
6885,21/01/2020,28,THEFT,4
6886,21/01/2020,29,BATTERY,2
6887,21/01/2020,29,BURGLARY,1
6888,21/01/2020,29,NARCOTICS,10
6889,21/01/2020,29,OTHER OFFENSE,4
6890,21/01/2020,29,SEX OFFENSE,1
6891,21/01/2020,29,THEFT,2
6892,21/01/2020,30,BATTERY,4
6893,21/01/2020,30,CRIMINAL DAMAGE,2
6894,21/01/2020,30,DECEPTIVE PRACTICE,2
6895,21/01/2020,30,OTHER OFFENSE,3
6896,21/01/2020,30,WEAPONS VIOLATION,2
6897,21/01/2020,31,BATTERY,2
6898,21/01/2020,31,CRIMINAL DAMAGE,1
6899,21/01/2020,31,MOTOR VEHICLE THEFT,1
6900,21/01/2020,31,ROBBERY,1
6901,21/01/2020,31,WEAPONS VIOLATION,1
6902,21/01/2020,32,CRIMINAL DAMAGE,1
6903,21/01/2020,32,DECEPTIVE PRACTICE,3
6904,21/01/2020,32,MOTOR VEHICLE THEFT,1
6905,21/01/2020,32,THEFT,11
6906,21/01/2020,33,BATTERY,1
6907,21/01/2020,33,DECEPTIVE PRACTICE,1
6908,21/01/2020,34,CRIMINAL DAMAGE,1
6909,21/01/2020,34,THEFT,2
6910,21/01/2020,35,BATTERY,3
6911,21/01/2020,35,MOTOR VEHICLE THEFT,1
6912,21/01/2020,35,OTHER OFFENSE,1
6913,21/01/2020,35,ROBBERY,1
6914,21/01/2020,35,THEFT,2
6915,21/01/2020,36,CRIMINAL DAMAGE,1
6916,21/01/2020,36,THEFT,2
6917,21/01/2020,37,ASSAULT,1
6918,21/01/2020,38,BATTERY,3
6919,21/01/2020,38,NARCOTICS,1
6920,21/01/2020,38,OTHER OFFENSE,1
6921,21/01/2020,38,PUBLIC PEACE VIOLATION,1
6922,21/01/2020,38,THEFT,1
6923,21/01/2020,39,THEFT,4
6924,21/01/2020,40,BATTERY,3
6925,21/01/2020,40,OTHER OFFENSE,2
6926,21/01/2020,41,BATTERY,1
6927,21/01/2020,41,OTHER OFFENSE,1
6928,21/01/2020,41,THEFT,2
6929,21/01/2020,42,DECEPTIVE PRACTICE,1
6930,21/01/2020,43,ASSAULT,4
6931,21/01/2020,43,BATTERY,5
6932,21/01/2020,43,CRIM SEXUAL ASSAULT,1
6933,21/01/2020,43,CRIMINAL DAMAGE,2
6934,21/01/2020,43,CRIMINAL TRESPASS,1
6935,21/01/2020,43,DECEPTIVE PRACTICE,4
6936,21/01/2020,43,MOTOR VEHICLE THEFT,1
6937,21/01/2020,43,NARCOTICS,3
6938,21/01/2020,43,OTHER OFFENSE,3
6939,21/01/2020,43,ROBBERY,1
6940,21/01/2020,43,THEFT,2
6941,21/01/2020,44,ASSAULT,2
6942,21/01/2020,44,BATTERY,4
6943,21/01/2020,44,BURGLARY,1
6944,21/01/2020,44,CRIMINAL DAMAGE,1
6945,21/01/2020,44,CRIMINAL TRESPASS,2
6946,21/01/2020,44,OTHER OFFENSE,1
6947,21/01/2020,44,ROBBERY,1
6948,21/01/2020,44,THEFT,2
6949,21/01/2020,45,ASSAULT,1
6950,21/01/2020,45,CRIMINAL DAMAGE,1
6951,21/01/2020,45,OTHER OFFENSE,1
6952,21/01/2020,45,PROSTITUTION,1
6953,21/01/2020,46,BATTERY,2
6954,21/01/2020,46,INTERFERENCE WITH PUBLIC OFFICER,2
6955,21/01/2020,46,ROBBERY,1
6956,21/01/2020,47,THEFT,1
6957,21/01/2020,48,OTHER OFFENSE,1
6958,21/01/2020,49,ASSAULT,1
6959,21/01/2020,49,BATTERY,5
6960,21/01/2020,49,CONCEALED CARRY LICENSE VIOLATION,1
6961,21/01/2020,49,CRIMINAL DAMAGE,2
6962,21/01/2020,49,CRIMINAL TRESPASS,1
6963,21/01/2020,49,DECEPTIVE PRACTICE,1
6964,21/01/2020,49,NARCOTICS,2
6965,21/01/2020,49,OTHER OFFENSE,2
6966,21/01/2020,49,ROBBERY,2
6967,21/01/2020,49,THEFT,1
6968,21/01/2020,49,WEAPONS VIOLATION,1
6969,21/01/2020,50,THEFT,1
6970,21/01/2020,51,ASSAULT,1
6971,21/01/2020,51,CRIMINAL TRESPASS,1
6972,21/01/2020,51,OTHER OFFENSE,1
6973,21/01/2020,52,ASSAULT,2
6974,21/01/2020,52,THEFT,1
6975,21/01/2020,53,BATTERY,1
6976,21/01/2020,53,CRIMINAL DAMAGE,1
6977,21/01/2020,53,DECEPTIVE PRACTICE,1
6978,21/01/2020,53,MOTOR VEHICLE THEFT,1
6979,21/01/2020,53,OTHER OFFENSE,4
6980,21/01/2020,53,ROBBERY,1
6981,21/01/2020,53,THEFT,2
6982,21/01/2020,54,THEFT,1
6983,21/01/2020,56,OTHER OFFENSE,1
6984,21/01/2020,56,ROBBERY,1
6985,21/01/2020,56,THEFT,1
6986,21/01/2020,56,WEAPONS VIOLATION,1
6987,21/01/2020,57,BATTERY,2
6988,21/01/2020,57,BURGLARY,2
6989,21/01/2020,57,CRIMINAL DAMAGE,3
6990,21/01/2020,57,MOTOR VEHICLE THEFT,1
6991,21/01/2020,57,THEFT,2
6992,21/01/2020,58,ASSAULT,2
6993,21/01/2020,58,BATTERY,2
6994,21/01/2020,58,CRIMINAL DAMAGE,1
6995,21/01/2020,58,OFFENSE INVOLVING CHILDREN,1
6996,21/01/2020,59,ASSAULT,1
6997,21/01/2020,61,ASSAULT,1
6998,21/01/2020,61,CRIMINAL TRESPASS,1
6999,21/01/2020,61,NARCOTICS,1
7000,21/01/2020,61,THEFT,7
7001,21/01/2020,62,THEFT,1
7002,21/01/2020,63,ASSAULT,4
7003,21/01/2020,63,BURGLARY,1
7004,21/01/2020,63,NARCOTICS,1
7005,21/01/2020,63,OTHER OFFENSE,2
7006,21/01/2020,63,THEFT,2
7007,21/01/2020,64,DECEPTIVE PRACTICE,1
7008,21/01/2020,64,OTHER OFFENSE,1
7009,21/01/2020,64,THEFT,1
7010,21/01/2020,65,CRIMINAL DAMAGE,1
7011,21/01/2020,65,THEFT,1
7012,21/01/2020,66,ASSAULT,1
7013,21/01/2020,66,BATTERY,2
7014,21/01/2020,66,BURGLARY,2
7015,21/01/2020,66,DECEPTIVE PRACTICE,1
7016,21/01/2020,66,MOTOR VEHICLE THEFT,2
7017,21/01/2020,66,NARCOTICS,1
7018,21/01/2020,66,OTHER OFFENSE,1
7019,21/01/2020,66,SEX OFFENSE,1
7020,21/01/2020,66,THEFT,3
7021,21/01/2020,66,WEAPONS VIOLATION,1
7022,21/01/2020,67,BATTERY,2
7023,21/01/2020,67,CRIMINAL DAMAGE,2
7024,21/01/2020,67,CRIMINAL TRESPASS,1
7025,21/01/2020,67,DECEPTIVE PRACTICE,2
7026,21/01/2020,67,MOTOR VEHICLE THEFT,1
7027,21/01/2020,67,PROSTITUTION,1
7028,21/01/2020,67,ROBBERY,1
7029,21/01/2020,67,THEFT,1
7030,21/01/2020,68,ASSAULT,1
7031,21/01/2020,68,BATTERY,5
7032,21/01/2020,68,BURGLARY,1
7033,21/01/2020,68,CRIMINAL DAMAGE,1
7034,21/01/2020,68,MOTOR VEHICLE THEFT,3
7035,21/01/2020,68,NARCOTICS,1
7036,21/01/2020,68,OTHER OFFENSE,1
7037,21/01/2020,68,THEFT,2
7038,21/01/2020,69,ASSAULT,3
7039,21/01/2020,69,BATTERY,2
7040,21/01/2020,69,CRIM SEXUAL ASSAULT,1
7041,21/01/2020,69,CRIMINAL DAMAGE,1
7042,21/01/2020,69,CRIMINAL TRESPASS,2
7043,21/01/2020,69,NARCOTICS,1
7044,21/01/2020,69,OFFENSE INVOLVING CHILDREN,1
7045,21/01/2020,69,OTHER OFFENSE,1
7046,21/01/2020,69,THEFT,1
7047,21/01/2020,69,WEAPONS VIOLATION,1
7048,21/01/2020,70,CRIMINAL DAMAGE,2
7049,21/01/2020,70,DECEPTIVE PRACTICE,1
7050,21/01/2020,70,MOTOR VEHICLE THEFT,1
7051,21/01/2020,70,OFFENSE INVOLVING CHILDREN,1
7052,21/01/2020,70,OTHER OFFENSE,1
7053,21/01/2020,70,THEFT,2
7054,21/01/2020,71,ASSAULT,1
7055,21/01/2020,71,BATTERY,2
7056,21/01/2020,71,BURGLARY,1
7057,21/01/2020,71,CRIMINAL TRESPASS,2
7058,21/01/2020,71,HOMICIDE,1
7059,21/01/2020,71,INTERFERENCE WITH PUBLIC OFFICER,1
7060,21/01/2020,71,NARCOTICS,1
7061,21/01/2020,71,OTHER OFFENSE,1
7062,21/01/2020,71,ROBBERY,1
7063,21/01/2020,71,THEFT,6
7064,21/01/2020,72,CRIMINAL DAMAGE,1
7065,21/01/2020,72,CRIMINAL TRESPASS,1
7066,21/01/2020,73,DECEPTIVE PRACTICE,1
7067,21/01/2020,73,MOTOR VEHICLE THEFT,1
7068,21/01/2020,73,OTHER OFFENSE,2
7069,21/01/2020,73,ROBBERY,1
7070,21/01/2020,74,CRIM SEXUAL ASSAULT,1
7071,21/01/2020,74,OTHER OFFENSE,1
7072,21/01/2020,75,BATTERY,3
7073,21/01/2020,75,NARCOTICS,1
7074,21/01/2020,75,THEFT,1
7075,21/01/2020,76,DECEPTIVE PRACTICE,1
7076,21/01/2020,76,THEFT,1
7077,21/01/2020,77,BATTERY,2
7078,21/01/2020,77,OBSCENITY,1
7079,21/01/2020,77,ROBBERY,1
7080,21/01/2020,77,THEFT,2
7081,22/01/2020,1,ASSAULT,1
7082,22/01/2020,1,BATTERY,1
7083,22/01/2020,1,BURGLARY,1
7084,22/01/2020,1,CRIMINAL DAMAGE,1
7085,22/01/2020,1,DECEPTIVE PRACTICE,1
7086,22/01/2020,1,OFFENSE INVOLVING CHILDREN,1
7087,22/01/2020,1,OTHER OFFENSE,1
7088,22/01/2020,1,THEFT,2
7089,22/01/2020,2,BATTERY,3
7090,22/01/2020,2,BURGLARY,2
7091,22/01/2020,2,CRIM SEXUAL ASSAULT,2
7092,22/01/2020,2,CRIMINAL DAMAGE,1
7093,22/01/2020,2,DECEPTIVE PRACTICE,2
7094,22/01/2020,2,MOTOR VEHICLE THEFT,1
7095,22/01/2020,2,OFFENSE INVOLVING CHILDREN,1
7096,22/01/2020,2,OTHER OFFENSE,1
7097,22/01/2020,2,ROBBERY,2
7098,22/01/2020,2,THEFT,1
7099,22/01/2020,3,BATTERY,2
7100,22/01/2020,3,BURGLARY,1
7101,22/01/2020,3,NARCOTICS,1
7102,22/01/2020,3,PUBLIC PEACE VIOLATION,1
7103,22/01/2020,3,THEFT,1
7104,22/01/2020,4,BURGLARY,2
7105,22/01/2020,4,CRIMINAL DAMAGE,1
7106,22/01/2020,4,NARCOTICS,1
7107,22/01/2020,4,THEFT,1
7108,22/01/2020,5,DECEPTIVE PRACTICE,1
7109,22/01/2020,5,OTHER OFFENSE,1
7110,22/01/2020,5,THEFT,1
7111,22/01/2020,6,BATTERY,6
7112,22/01/2020,6,BURGLARY,1
7113,22/01/2020,6,CRIMINAL DAMAGE,1
7114,22/01/2020,6,DECEPTIVE PRACTICE,2
7115,22/01/2020,6,THEFT,2
7116,22/01/2020,7,BATTERY,1
7117,22/01/2020,7,BURGLARY,1
7118,22/01/2020,7,CRIM SEXUAL ASSAULT,1
7119,22/01/2020,7,CRIMINAL TRESPASS,1
7120,22/01/2020,7,DECEPTIVE PRACTICE,3
7121,22/01/2020,7,MOTOR VEHICLE THEFT,1
7122,22/01/2020,7,THEFT,4
7123,22/01/2020,8,ASSAULT,1
7124,22/01/2020,8,BATTERY,1
7125,22/01/2020,8,BURGLARY,2
7126,22/01/2020,8,CRIMINAL DAMAGE,3
7127,22/01/2020,8,CRIMINAL TRESPASS,1
7128,22/01/2020,8,DECEPTIVE PRACTICE,5
7129,22/01/2020,8,NARCOTICS,1
7130,22/01/2020,8,OTHER OFFENSE,1
7131,22/01/2020,8,THEFT,6
7132,22/01/2020,11,ASSAULT,1
7133,22/01/2020,11,BATTERY,1
7134,22/01/2020,11,DECEPTIVE PRACTICE,1
7135,22/01/2020,13,BURGLARY,1
7136,22/01/2020,14,BATTERY,3
7137,22/01/2020,14,CRIMINAL DAMAGE,1
7138,22/01/2020,14,DECEPTIVE PRACTICE,1
7139,22/01/2020,14,OTHER OFFENSE,1
7140,22/01/2020,14,ROBBERY,1
7141,22/01/2020,14,THEFT,2
7142,22/01/2020,15,BATTERY,1
7143,22/01/2020,15,DECEPTIVE PRACTICE,2
7144,22/01/2020,15,THEFT,2
7145,22/01/2020,15,WEAPONS VIOLATION,1
7146,22/01/2020,16,ASSAULT,1
7147,22/01/2020,16,BATTERY,1
7148,22/01/2020,16,CRIMINAL DAMAGE,1
7149,22/01/2020,16,DECEPTIVE PRACTICE,2
7150,22/01/2020,16,THEFT,1
7151,22/01/2020,17,CRIMINAL DAMAGE,1
7152,22/01/2020,17,CRIMINAL TRESPASS,1
7153,22/01/2020,17,THEFT,2
7154,22/01/2020,18,DECEPTIVE PRACTICE,1
7155,22/01/2020,19,BATTERY,4
7156,22/01/2020,19,CRIMINAL TRESPASS,1
7157,22/01/2020,19,NARCOTICS,1
7158,22/01/2020,19,OTHER OFFENSE,1
7159,22/01/2020,19,THEFT,5
7160,22/01/2020,20,BATTERY,1
7161,22/01/2020,20,MOTOR VEHICLE THEFT,1
7162,22/01/2020,20,THEFT,1
7163,22/01/2020,21,ASSAULT,1
7164,22/01/2020,21,BATTERY,2
7165,22/01/2020,21,CRIMINAL DAMAGE,1
7166,22/01/2020,21,THEFT,1
7167,22/01/2020,22,ASSAULT,1
7168,22/01/2020,22,BATTERY,3
7169,22/01/2020,22,CONCEALED CARRY LICENSE VIOLATION,1
7170,22/01/2020,22,CRIMINAL DAMAGE,1
7171,22/01/2020,22,CRIMINAL TRESPASS,1
7172,22/01/2020,22,OFFENSE INVOLVING CHILDREN,1
7173,22/01/2020,22,OTHER OFFENSE,1
7174,22/01/2020,22,THEFT,6
7175,22/01/2020,23,ASSAULT,2
7176,22/01/2020,23,BATTERY,4
7177,22/01/2020,23,CRIMINAL DAMAGE,4
7178,22/01/2020,23,CRIMINAL TRESPASS,1
7179,22/01/2020,23,NARCOTICS,2
7180,22/01/2020,23,OTHER OFFENSE,2
7181,22/01/2020,23,THEFT,2
7182,22/01/2020,24,ASSAULT,2
7183,22/01/2020,24,BATTERY,4
7184,22/01/2020,24,CRIMINAL DAMAGE,2
7185,22/01/2020,24,DECEPTIVE PRACTICE,1
7186,22/01/2020,24,INTIMIDATION,1
7187,22/01/2020,24,OTHER OFFENSE,1
7188,22/01/2020,24,ROBBERY,1
7189,22/01/2020,24,THEFT,6
7190,22/01/2020,25,ASSAULT,3
7191,22/01/2020,25,BATTERY,6
7192,22/01/2020,25,CRIMINAL DAMAGE,3
7193,22/01/2020,25,CRIMINAL TRESPASS,1
7194,22/01/2020,25,DECEPTIVE PRACTICE,2
7195,22/01/2020,25,HOMICIDE,1
7196,22/01/2020,25,INTERFERENCE WITH PUBLIC OFFICER,1
7197,22/01/2020,25,MOTOR VEHICLE THEFT,1
7198,22/01/2020,25,NARCOTICS,5
7199,22/01/2020,25,OFFENSE INVOLVING CHILDREN,3
7200,22/01/2020,25,OTHER OFFENSE,1
7201,22/01/2020,25,ROBBERY,4
7202,22/01/2020,25,SEX OFFENSE,1
7203,22/01/2020,25,THEFT,2
7204,22/01/2020,25,WEAPONS VIOLATION,1
7205,22/01/2020,26,ASSAULT,1
7206,22/01/2020,26,CRIMINAL DAMAGE,1
7207,22/01/2020,26,DECEPTIVE PRACTICE,1
7208,22/01/2020,26,NARCOTICS,3
7209,22/01/2020,26,OTHER OFFENSE,2
7210,22/01/2020,26,ROBBERY,1
7211,22/01/2020,27,BATTERY,1
7212,22/01/2020,27,OTHER OFFENSE,1
7213,22/01/2020,27,ROBBERY,1
7214,22/01/2020,27,WEAPONS VIOLATION,1
7215,22/01/2020,28,ASSAULT,2
7216,22/01/2020,28,BATTERY,4
7217,22/01/2020,28,CRIM SEXUAL ASSAULT,1
7218,22/01/2020,28,CRIMINAL DAMAGE,1
7219,22/01/2020,28,DECEPTIVE PRACTICE,2
7220,22/01/2020,28,MOTOR VEHICLE THEFT,1
7221,22/01/2020,28,NARCOTICS,1
7222,22/01/2020,28,OTHER OFFENSE,1
7223,22/01/2020,28,THEFT,6
7224,22/01/2020,29,BATTERY,2
7225,22/01/2020,29,CRIMINAL DAMAGE,2
7226,22/01/2020,29,CRIMINAL TRESPASS,4
7227,22/01/2020,29,INTERFERENCE WITH PUBLIC OFFICER,1
7228,22/01/2020,29,NARCOTICS,9
7229,22/01/2020,29,OTHER OFFENSE,3
7230,22/01/2020,30,BATTERY,1
7231,22/01/2020,30,BURGLARY,1
7232,22/01/2020,30,CRIMINAL DAMAGE,1
7233,22/01/2020,30,NARCOTICS,1
7234,22/01/2020,30,ROBBERY,1
7235,22/01/2020,31,BATTERY,1
7236,22/01/2020,31,ROBBERY,1
7237,22/01/2020,31,SEX OFFENSE,1
7238,22/01/2020,31,THEFT,1
7239,22/01/2020,32,ASSAULT,4
7240,22/01/2020,32,BATTERY,4
7241,22/01/2020,32,BURGLARY,2
7242,22/01/2020,32,CRIMINAL TRESPASS,2
7243,22/01/2020,32,DECEPTIVE PRACTICE,4
7244,22/01/2020,32,OTHER OFFENSE,3
7245,22/01/2020,32,SEX OFFENSE,1
7246,22/01/2020,32,THEFT,7
7247,22/01/2020,33,BATTERY,1
7248,22/01/2020,33,CRIMINAL DAMAGE,2
7249,22/01/2020,34,ASSAULT,1
7250,22/01/2020,34,BURGLARY,2
7251,22/01/2020,34,ROBBERY,1
7252,22/01/2020,34,THEFT,1
7253,22/01/2020,35,ASSAULT,2
7254,22/01/2020,35,BATTERY,2
7255,22/01/2020,35,CRIM SEXUAL ASSAULT,1
7256,22/01/2020,35,DECEPTIVE PRACTICE,1
7257,22/01/2020,35,OFFENSE INVOLVING CHILDREN,1
7258,22/01/2020,35,OTHER OFFENSE,1
7259,22/01/2020,35,ROBBERY,1
7260,22/01/2020,35,THEFT,2
7261,22/01/2020,36,BATTERY,2
7262,22/01/2020,37,OFFENSE INVOLVING CHILDREN,1
7263,22/01/2020,38,ASSAULT,3
7264,22/01/2020,38,BATTERY,1
7265,22/01/2020,38,DECEPTIVE PRACTICE,1
7266,22/01/2020,38,NARCOTICS,2
7267,22/01/2020,38,OTHER OFFENSE,2
7268,22/01/2020,38,THEFT,1
7269,22/01/2020,39,ASSAULT,1
7270,22/01/2020,39,BATTERY,2
7271,22/01/2020,39,OTHER OFFENSE,1
7272,22/01/2020,39,THEFT,1
7273,22/01/2020,40,ASSAULT,1
7274,22/01/2020,40,BATTERY,2
7275,22/01/2020,40,MOTOR VEHICLE THEFT,1
7276,22/01/2020,40,OTHER OFFENSE,2
7277,22/01/2020,40,THEFT,2
7278,22/01/2020,41,BATTERY,1
7279,22/01/2020,41,CRIMINAL DAMAGE,1
7280,22/01/2020,41,OTHER OFFENSE,1
7281,22/01/2020,41,ROBBERY,1
7282,22/01/2020,41,THEFT,1
7283,22/01/2020,42,ASSAULT,1
7284,22/01/2020,42,BATTERY,3
7285,22/01/2020,42,CRIMINAL DAMAGE,2
7286,22/01/2020,42,OFFENSE INVOLVING CHILDREN,1
7287,22/01/2020,42,ROBBERY,1
7288,22/01/2020,42,THEFT,3
7289,22/01/2020,43,ASSAULT,4
7290,22/01/2020,43,BATTERY,5
7291,22/01/2020,43,BURGLARY,1
7292,22/01/2020,43,CRIMINAL DAMAGE,4
7293,22/01/2020,43,CRIMINAL TRESPASS,1
7294,22/01/2020,43,DECEPTIVE PRACTICE,2
7295,22/01/2020,43,INTERFERENCE WITH PUBLIC OFFICER,1
7296,22/01/2020,43,NARCOTICS,2
7297,22/01/2020,43,OTHER OFFENSE,4
7298,22/01/2020,43,ROBBERY,1
7299,22/01/2020,43,THEFT,1
7300,22/01/2020,44,ASSAULT,1
7301,22/01/2020,44,BATTERY,3
7302,22/01/2020,44,BURGLARY,1
7303,22/01/2020,44,CRIMINAL DAMAGE,2
7304,22/01/2020,44,CRIMINAL TRESPASS,1
7305,22/01/2020,44,MOTOR VEHICLE THEFT,2
7306,22/01/2020,44,OFFENSE INVOLVING CHILDREN,2
7307,22/01/2020,44,OTHER OFFENSE,1
7308,22/01/2020,44,THEFT,2
7309,22/01/2020,44,WEAPONS VIOLATION,2
7310,22/01/2020,45,BATTERY,2
7311,22/01/2020,45,MOTOR VEHICLE THEFT,2
7312,22/01/2020,46,ASSAULT,2
7313,22/01/2020,46,NARCOTICS,1
7314,22/01/2020,46,OFFENSE INVOLVING CHILDREN,2
7315,22/01/2020,46,OTHER OFFENSE,1
7316,22/01/2020,46,THEFT,3
7317,22/01/2020,48,ASSAULT,1
7318,22/01/2020,48,BATTERY,1
7319,22/01/2020,48,THEFT,2
7320,22/01/2020,49,ASSAULT,3
7321,22/01/2020,49,BATTERY,6
7322,22/01/2020,49,MOTOR VEHICLE THEFT,1
7323,22/01/2020,49,NARCOTICS,1
7324,22/01/2020,49,OTHER OFFENSE,1
7325,22/01/2020,49,ROBBERY,1
7326,22/01/2020,49,SEX OFFENSE,1
7327,22/01/2020,49,THEFT,2
7328,22/01/2020,50,BATTERY,2
7329,22/01/2020,51,BATTERY,1
7330,22/01/2020,51,CRIMINAL DAMAGE,1
7331,22/01/2020,51,CRIMINAL TRESPASS,1
7332,22/01/2020,51,THEFT,1
7333,22/01/2020,52,CRIMINAL DAMAGE,1
7334,22/01/2020,53,BATTERY,2
7335,22/01/2020,53,CRIMINAL DAMAGE,1
7336,22/01/2020,53,MOTOR VEHICLE THEFT,3
7337,22/01/2020,53,OFFENSE INVOLVING CHILDREN,1
7338,22/01/2020,53,OTHER OFFENSE,1
7339,22/01/2020,53,WEAPONS VIOLATION,1
7340,22/01/2020,54,WEAPONS VIOLATION,2
7341,22/01/2020,56,BATTERY,2
7342,22/01/2020,56,CRIMINAL DAMAGE,1
7343,22/01/2020,56,OTHER OFFENSE,1
7344,22/01/2020,56,THEFT,2
7345,22/01/2020,57,BATTERY,1
7346,22/01/2020,57,BURGLARY,1
7347,22/01/2020,57,THEFT,1
7348,22/01/2020,58,ASSAULT,1
7349,22/01/2020,58,CRIMINAL TRESPASS,1
7350,22/01/2020,58,OTHER OFFENSE,1
7351,22/01/2020,58,THEFT,2
7352,22/01/2020,59,NARCOTICS,1
7353,22/01/2020,60,ROBBERY,1
7354,22/01/2020,60,THEFT,1
7355,22/01/2020,61,ASSAULT,2
7356,22/01/2020,61,BATTERY,3
7357,22/01/2020,61,BURGLARY,1
7358,22/01/2020,61,CRIM SEXUAL ASSAULT,1
7359,22/01/2020,61,OTHER OFFENSE,1
7360,22/01/2020,61,THEFT,3
7361,22/01/2020,62,BATTERY,1
7362,22/01/2020,62,ROBBERY,1
7363,22/01/2020,62,THEFT,1
7364,22/01/2020,63,ASSAULT,2
7365,22/01/2020,63,BATTERY,1
7366,22/01/2020,63,OTHER OFFENSE,2
7367,22/01/2020,63,THEFT,1
7368,22/01/2020,64,THEFT,1
7369,22/01/2020,65,ASSAULT,1
7370,22/01/2020,65,BATTERY,1
7371,22/01/2020,65,BURGLARY,1
7372,22/01/2020,65,MOTOR VEHICLE THEFT,1
7373,22/01/2020,65,ROBBERY,2
7374,22/01/2020,65,THEFT,1
7375,22/01/2020,66,ASSAULT,3
7376,22/01/2020,66,BATTERY,5
7377,22/01/2020,66,CRIMINAL DAMAGE,1
7378,22/01/2020,66,KIDNAPPING,1
7379,22/01/2020,66,MOTOR VEHICLE THEFT,1
7380,22/01/2020,66,OTHER OFFENSE,1
7381,22/01/2020,66,ROBBERY,2
7382,22/01/2020,66,THEFT,4
7383,22/01/2020,67,ASSAULT,3
7384,22/01/2020,67,BATTERY,5
7385,22/01/2020,67,CRIMINAL DAMAGE,1
7386,22/01/2020,67,MOTOR VEHICLE THEFT,1
7387,22/01/2020,67,OFFENSE INVOLVING CHILDREN,1
7388,22/01/2020,67,OTHER OFFENSE,1
7389,22/01/2020,67,ROBBERY,1
7390,22/01/2020,67,SEX OFFENSE,1
7391,22/01/2020,67,THEFT,1
7392,22/01/2020,68,ASSAULT,2
7393,22/01/2020,68,BATTERY,2
7394,22/01/2020,68,BURGLARY,1
7395,22/01/2020,68,CRIMINAL DAMAGE,1
7396,22/01/2020,68,DECEPTIVE PRACTICE,1
7397,22/01/2020,68,MOTOR VEHICLE THEFT,1
7398,22/01/2020,69,ASSAULT,1
7399,22/01/2020,69,BATTERY,9
7400,22/01/2020,69,BURGLARY,1
7401,22/01/2020,69,CRIMINAL DAMAGE,1
7402,22/01/2020,69,DECEPTIVE PRACTICE,2
7403,22/01/2020,69,INTERFERENCE WITH PUBLIC OFFICER,1
7404,22/01/2020,69,MOTOR VEHICLE THEFT,1
7405,22/01/2020,69,NARCOTICS,2
7406,22/01/2020,69,ROBBERY,2
7407,22/01/2020,69,WEAPONS VIOLATION,1
7408,22/01/2020,70,BURGLARY,1
7409,22/01/2020,70,CRIMINAL DAMAGE,1
7410,22/01/2020,70,ROBBERY,1
7411,22/01/2020,70,THEFT,2
7412,22/01/2020,71,ASSAULT,3
7413,22/01/2020,71,BATTERY,3
7414,22/01/2020,71,BURGLARY,2
7415,22/01/2020,71,CRIMINAL DAMAGE,1
7416,22/01/2020,71,DECEPTIVE PRACTICE,1
7417,22/01/2020,71,MOTOR VEHICLE THEFT,1
7418,22/01/2020,71,NARCOTICS,1
7419,22/01/2020,71,SEX OFFENSE,1
7420,22/01/2020,71,THEFT,1
7421,22/01/2020,71,WEAPONS VIOLATION,2
7422,22/01/2020,72,CRIMINAL DAMAGE,1
7423,22/01/2020,72,CRIMINAL TRESPASS,1
7424,22/01/2020,72,DECEPTIVE PRACTICE,1
7425,22/01/2020,72,MOTOR VEHICLE THEFT,2
7426,22/01/2020,72,THEFT,2
7427,22/01/2020,73,ASSAULT,2
7428,22/01/2020,73,SEX OFFENSE,1
7429,22/01/2020,73,THEFT,2
7430,22/01/2020,74,THEFT,1
7431,22/01/2020,76,ASSAULT,1
7432,22/01/2020,77,BATTERY,2
7433,22/01/2020,77,CRIMINAL DAMAGE,1
7434,22/01/2020,77,DECEPTIVE PRACTICE,1
7435,23/01/2020,1,ASSAULT,1
7436,23/01/2020,1,BATTERY,4
7437,23/01/2020,1,CRIMINAL DAMAGE,1
7438,23/01/2020,1,ROBBERY,1
7439,23/01/2020,1,THEFT,4
7440,23/01/2020,2,ASSAULT,1
7441,23/01/2020,2,BATTERY,2
7442,23/01/2020,2,OTHER OFFENSE,1
7443,23/01/2020,2,SEX OFFENSE,1
7444,23/01/2020,2,THEFT,3
7445,23/01/2020,3,DECEPTIVE PRACTICE,1
7446,23/01/2020,3,NARCOTICS,1
7447,23/01/2020,3,ROBBERY,2
7448,23/01/2020,3,THEFT,2
