,Date,Community Area,Primary Type,Number
1781,18/08/2001,2,HOMICIDE,1
1782,18/08/2001,7,THEFT,1
1783,18/08/2001,14,DECEPTIVE PRACTICE,1
1784,18/08/2001,19,BURGLARY,1
1785,18/08/2001,22,DECEPTIVE PRACTICE,1
1786,18/08/2001,26,ROBBERY,1
1787,18/08/2001,33,HOMICIDE,1
1788,18/08/2001,53,HOMICIDE,1
1789,18/08/2001,58,MOTOR VEHICLE THEFT,1
1790,18/08/2001,75,HOMICIDE,3
1791,19/08/2001,13,MOTOR VEHICLE THEFT,1
1792,19/08/2001,25,HOMICIDE,1
1793,19/08/2001,36,THEFT,1
1794,19/08/2001,42,HOMICIDE,1
1795,19/08/2001,43,HOMICIDE,1
1796,19/08/2001,44,THEFT,1
1797,19/08/2001,68,HOMICIDE,1
1798,20/08/2001,6,OTHER OFFENSE,1
1799,20/08/2001,8,THEFT,1
1800,20/08/2001,21,MOTOR VEHICLE THEFT,1
1801,20/08/2001,22,DECEPTIVE PRACTICE,1
1802,20/08/2001,30,SEX OFFENSE,1
1803,20/08/2001,32,DECEPTIVE PRACTICE,2
1804,20/08/2001,45,ROBBERY,1
1805,20/08/2001,59,MOTOR VEHICLE THEFT,1
1806,20/08/2001,66,HOMICIDE,1
1807,20/08/2001,75,THEFT,1
1808,21/08/2001,31,MOTOR VEHICLE THEFT,1
1809,21/08/2001,69,THEFT,1
1810,22/08/2001,7,BURGLARY,1
1811,22/08/2001,24,HOMICIDE,1
1812,22/08/2001,25,HOMICIDE,2
1813,22/08/2001,30,MOTOR VEHICLE THEFT,1
1814,22/08/2001,34,THEFT,1
1815,22/08/2001,53,THEFT,1
1816,22/08/2001,71,HOMICIDE,1
1817,22/08/2001,72,ROBBERY,1
1818,23/08/2001,16,MOTOR VEHICLE THEFT,1
1819,23/08/2001,19,MOTOR VEHICLE THEFT,2
1820,23/08/2001,25,MOTOR VEHICLE THEFT,1
1821,23/08/2001,29,HOMICIDE,1
1822,23/08/2001,37,MOTOR VEHICLE THEFT,1
1823,23/08/2001,41,MOTOR VEHICLE THEFT,1
1824,23/08/2001,43,THEFT,1
1825,23/08/2001,73,DECEPTIVE PRACTICE,1
1826,24/08/2001,30,LIQUOR LAW VIOLATION,1
1827,24/08/2001,37,THEFT,1
1828,24/08/2001,41,THEFT,1
1829,25/08/2001,7,MOTOR VEHICLE THEFT,1
1830,25/08/2001,8,CRIM SEXUAL ASSAULT,1
1831,25/08/2001,8,ROBBERY,1
1832,25/08/2001,23,HOMICIDE,1
1833,25/08/2001,38,CRIMINAL DAMAGE,1
1834,25/08/2001,42,CRIM SEXUAL ASSAULT,1
1835,25/08/2001,49,MOTOR VEHICLE THEFT,1
1836,25/08/2001,53,MOTOR VEHICLE THEFT,1
1837,26/08/2001,8,MOTOR VEHICLE THEFT,1
1838,26/08/2001,10,OFFENSE INVOLVING CHILDREN,1
1839,26/08/2001,15,OTHER OFFENSE,1
1840,26/08/2001,23,MOTOR VEHICLE THEFT,1
1841,26/08/2001,46,HOMICIDE,1
1842,26/08/2001,49,HOMICIDE,1
1843,26/08/2001,68,THEFT,1
1844,26/08/2001,76,DECEPTIVE PRACTICE,1
1845,27/08/2001,21,THEFT,1
1846,27/08/2001,23,HOMICIDE,1
1847,27/08/2001,27,HOMICIDE,1
1848,27/08/2001,28,THEFT,1
1849,27/08/2001,47,HOMICIDE,1
1850,27/08/2001,56,MOTOR VEHICLE THEFT,1
1851,27/08/2001,58,HOMICIDE,1
1852,27/08/2001,67,DECEPTIVE PRACTICE,1
1853,27/08/2001,68,ASSAULT,1
1854,27/08/2001,75,DECEPTIVE PRACTICE,1
1855,28/08/2001,4,THEFT,1
1856,28/08/2001,20,MOTOR VEHICLE THEFT,1
1857,28/08/2001,28,THEFT,1
1858,28/08/2001,43,DECEPTIVE PRACTICE,1
1859,28/08/2001,44,HOMICIDE,1
1860,28/08/2001,68,CRIMINAL DAMAGE,1
1861,29/08/2001,2,THEFT,1
1862,29/08/2001,16,MOTOR VEHICLE THEFT,1
1863,29/08/2001,23,BATTERY,1
1864,29/08/2001,23,HOMICIDE,2
1865,29/08/2001,28,THEFT,1
1866,29/08/2001,43,DECEPTIVE PRACTICE,1
1867,29/08/2001,43,THEFT,1
1868,30/08/2001,1,DECEPTIVE PRACTICE,1
1869,30/08/2001,1,THEFT,1
1870,30/08/2001,6,THEFT,1
1871,30/08/2001,8,OTHER OFFENSE,1
1872,30/08/2001,21,HOMICIDE,1
1873,30/08/2001,25,HOMICIDE,1
1874,30/08/2001,27,CRIM SEXUAL ASSAULT,1
1875,30/08/2001,38,BATTERY,1
1876,30/08/2001,66,THEFT,1
1877,30/08/2001,72,THEFT,1
1878,30/08/2001,77,MOTOR VEHICLE THEFT,1
1879,31/08/2001,1,MOTOR VEHICLE THEFT,1
1880,31/08/2001,3,NARCOTICS,1
1881,31/08/2001,32,OTHER OFFENSE,1
1882,31/08/2001,35,MOTOR VEHICLE THEFT,1
1883,31/08/2001,36,MOTOR VEHICLE THEFT,1
1884,31/08/2001,38,THEFT,1
1885,31/08/2001,50,THEFT,1
1886,31/08/2001,65,MOTOR VEHICLE THEFT,1
1887,01/09/2001,3,CRIM SEXUAL ASSAULT,1
1888,01/09/2001,3,DECEPTIVE PRACTICE,1
1889,01/09/2001,3,OFFENSE INVOLVING CHILDREN,1
1890,01/09/2001,6,THEFT,1
1891,01/09/2001,7,THEFT,1
1892,01/09/2001,8,DECEPTIVE PRACTICE,2
1893,01/09/2001,8,HOMICIDE,1
1894,01/09/2001,8,THEFT,3
1895,01/09/2001,13,MOTOR VEHICLE THEFT,1
1896,01/09/2001,14,THEFT,1
1897,01/09/2001,15,THEFT,2
1898,01/09/2001,16,OFFENSE INVOLVING CHILDREN,1
1899,01/09/2001,16,THEFT,1
1900,01/09/2001,18,THEFT,2
1901,01/09/2001,19,CRIM SEXUAL ASSAULT,1
1902,01/09/2001,19,THEFT,1
1903,01/09/2001,20,THEFT,1
1904,01/09/2001,22,DECEPTIVE PRACTICE,1
1905,01/09/2001,22,OFFENSE INVOLVING CHILDREN,1
1906,01/09/2001,23,CRIM SEXUAL ASSAULT,1
1907,01/09/2001,23,THEFT,2
1908,01/09/2001,24,DECEPTIVE PRACTICE,1
1909,01/09/2001,24,HOMICIDE,1
1910,01/09/2001,24,THEFT,2
1911,01/09/2001,25,DECEPTIVE PRACTICE,1
1912,01/09/2001,25,OFFENSE INVOLVING CHILDREN,2
1913,01/09/2001,25,OTHER OFFENSE,2
1914,01/09/2001,25,SEX OFFENSE,1
1915,01/09/2001,25,THEFT,2
1916,01/09/2001,26,MOTOR VEHICLE THEFT,1
1917,01/09/2001,27,ASSAULT,1
1918,01/09/2001,27,THEFT,1
1919,01/09/2001,29,OFFENSE INVOLVING CHILDREN,1
1920,01/09/2001,29,THEFT,2
1921,01/09/2001,30,OFFENSE INVOLVING CHILDREN,1
1922,01/09/2001,32,DECEPTIVE PRACTICE,1
1923,01/09/2001,32,THEFT,1
1924,01/09/2001,33,THEFT,1
1925,01/09/2001,34,THEFT,1
1926,01/09/2001,42,THEFT,1
1927,01/09/2001,44,THEFT,2
1928,01/09/2001,46,OFFENSE INVOLVING CHILDREN,1
1929,01/09/2001,46,SEX OFFENSE,1
1930,01/09/2001,48,HOMICIDE,1
1931,01/09/2001,48,OFFENSE INVOLVING CHILDREN,1
1932,01/09/2001,48,THEFT,1
1933,01/09/2001,49,THEFT,1
1934,01/09/2001,53,HOMICIDE,1
1935,01/09/2001,56,SEX OFFENSE,1
1936,01/09/2001,56,THEFT,1
1937,01/09/2001,58,OTHER OFFENSE,1
1938,01/09/2001,58,THEFT,1
1939,01/09/2001,59,THEFT,1
1940,01/09/2001,60,THEFT,1
1941,01/09/2001,61,SEX OFFENSE,1
1942,01/09/2001,62,CRIM SEXUAL ASSAULT,1
1943,01/09/2001,63,THEFT,1
1944,01/09/2001,66,OFFENSE INVOLVING CHILDREN,1
1945,01/09/2001,66,THEFT,1
1946,01/09/2001,67,THEFT,3
1947,01/09/2001,69,DECEPTIVE PRACTICE,1
1948,01/09/2001,70,DECEPTIVE PRACTICE,1
1949,01/09/2001,70,MOTOR VEHICLE THEFT,1
1950,01/09/2001,70,THEFT,1
1951,01/09/2001,73,SEX OFFENSE,1
1952,02/09/2001,2,THEFT,1
1953,02/09/2001,21,MOTOR VEHICLE THEFT,1
1954,02/09/2001,30,MOTOR VEHICLE THEFT,1
1955,02/09/2001,61,DECEPTIVE PRACTICE,1
1956,02/09/2001,64,DECEPTIVE PRACTICE,1
1957,02/09/2001,66,OTHER OFFENSE,1
1958,03/09/2001,17,DECEPTIVE PRACTICE,1
1959,03/09/2001,21,CRIMINAL DAMAGE,1
1960,03/09/2001,23,BATTERY,1
1961,03/09/2001,23,MOTOR VEHICLE THEFT,1
1962,03/09/2001,25,THEFT,1
1963,03/09/2001,32,DECEPTIVE PRACTICE,1
1964,03/09/2001,75,THEFT,1
1965,04/09/2001,38,THEFT,1
1966,04/09/2001,43,MOTOR VEHICLE THEFT,1
1967,04/09/2001,44,MOTOR VEHICLE THEFT,1
1968,04/09/2001,44,THEFT,1
1969,04/09/2001,61,THEFT,1
1970,05/09/2001,11,MOTOR VEHICLE THEFT,1
1971,05/09/2001,25,THEFT,1
1972,05/09/2001,28,DECEPTIVE PRACTICE,1
1973,05/09/2001,28,SEX OFFENSE,1
1974,05/09/2001,50,DECEPTIVE PRACTICE,1
1975,05/09/2001,55,MOTOR VEHICLE THEFT,1
1976,05/09/2001,66,HOMICIDE,1
1977,05/09/2001,71,HOMICIDE,1
1978,05/09/2001,77,CRIMINAL DAMAGE,1
1979,05/09/2001,77,THEFT,1
1980,06/09/2001,28,THEFT,1
1981,06/09/2001,29,CRIMINAL TRESPASS,1
1982,06/09/2001,44,HOMICIDE,1
1983,06/09/2001,44,MOTOR VEHICLE THEFT,1
1984,07/09/2001,3,DECEPTIVE PRACTICE,1
1985,07/09/2001,21,MOTOR VEHICLE THEFT,1
1986,07/09/2001,22,ROBBERY,1
1987,07/09/2001,24,THEFT,1
1988,07/09/2001,25,BATTERY,1
1989,07/09/2001,25,MOTOR VEHICLE THEFT,1
1990,07/09/2001,28,BATTERY,1
1991,07/09/2001,32,DECEPTIVE PRACTICE,1
1992,07/09/2001,61,HOMICIDE,1
1993,07/09/2001,71,MOTOR VEHICLE THEFT,1
1994,08/09/2001,5,HOMICIDE,1
1995,08/09/2001,8,CRIM SEXUAL ASSAULT,1
1996,08/09/2001,28,THEFT,1
1997,08/09/2001,29,BATTERY,1
1998,08/09/2001,38,BATTERY,1
1999,08/09/2001,69,OTHER OFFENSE,1
2000,08/09/2001,73,THEFT,1
2001,09/09/2001,4,THEFT,1
2002,09/09/2001,23,MOTOR VEHICLE THEFT,1
2003,09/09/2001,26,CRIMINAL DAMAGE,1
2004,09/09/2001,28,MOTOR VEHICLE THEFT,1
2005,09/09/2001,32,ASSAULT,1
2006,09/09/2001,46,HOMICIDE,1
2007,09/09/2001,65,MOTOR VEHICLE THEFT,1
2008,09/09/2001,66,CRIM SEXUAL ASSAULT,1
2009,10/09/2001,5,DECEPTIVE PRACTICE,1
2010,10/09/2001,7,DECEPTIVE PRACTICE,1
2011,10/09/2001,16,MOTOR VEHICLE THEFT,1
2012,10/09/2001,21,THEFT,1
2013,10/09/2001,23,MOTOR VEHICLE THEFT,1
2014,10/09/2001,23,THEFT,1
2015,10/09/2001,25,THEFT,1
2016,10/09/2001,27,DECEPTIVE PRACTICE,1
2017,10/09/2001,27,THEFT,1
2018,10/09/2001,28,MOTOR VEHICLE THEFT,1
2019,10/09/2001,29,THEFT,1
2020,10/09/2001,32,THEFT,1
2021,10/09/2001,38,HOMICIDE,1
2022,10/09/2001,43,HOMICIDE,1
2023,10/09/2001,49,ASSAULT,1
2024,10/09/2001,49,THEFT,1
2025,10/09/2001,66,THEFT,1
2026,10/09/2001,67,HOMICIDE,1
2027,11/09/2001,1,HOMICIDE,1
2028,11/09/2001,5,THEFT,1
2029,11/09/2001,8,OTHER OFFENSE,1
2030,11/09/2001,16,MOTOR VEHICLE THEFT,1
2031,11/09/2001,22,MOTOR VEHICLE THEFT,1
2032,11/09/2001,24,HOMICIDE,1
2033,11/09/2001,25,HOMICIDE,1
2034,11/09/2001,25,ROBBERY,1
2035,11/09/2001,27,ROBBERY,1
2036,11/09/2001,29,THEFT,1
2037,11/09/2001,48,CRIM SEXUAL ASSAULT,1
2038,11/09/2001,49,MOTOR VEHICLE THEFT,1
2039,12/09/2001,1,THEFT,1
2040,12/09/2001,6,THEFT,1
2041,12/09/2001,21,THEFT,1
2042,12/09/2001,23,BATTERY,1
2043,12/09/2001,38,SEX OFFENSE,1
2044,12/09/2001,53,MOTOR VEHICLE THEFT,1
2045,13/09/2001,3,OTHER OFFENSE,1
2046,13/09/2001,17,THEFT,1
2047,13/09/2001,24,THEFT,1
2048,13/09/2001,27,ASSAULT,1
2049,13/09/2001,33,BATTERY,1
2050,13/09/2001,35,BATTERY,1
2051,13/09/2001,35,MOTOR VEHICLE THEFT,1
2052,13/09/2001,38,BATTERY,1
2053,14/09/2001,2,THEFT,1
2054,14/09/2001,7,DECEPTIVE PRACTICE,1
2055,14/09/2001,19,MOTOR VEHICLE THEFT,1
2056,14/09/2001,29,BATTERY,1
2057,14/09/2001,32,DECEPTIVE PRACTICE,2
2058,14/09/2001,40,BATTERY,1
2059,14/09/2001,44,HOMICIDE,1
2060,14/09/2001,60,DECEPTIVE PRACTICE,1
2061,15/09/2001,6,BURGLARY,1
2062,15/09/2001,20,OFFENSE INVOLVING CHILDREN,1
2063,15/09/2001,25,ASSAULT,1
2064,15/09/2001,25,INTIMIDATION,1
2065,15/09/2001,25,THEFT,2
2066,15/09/2001,29,BATTERY,1
2067,15/09/2001,31,BURGLARY,1
2068,15/09/2001,43,THEFT,1
2069,15/09/2001,46,DECEPTIVE PRACTICE,1
2070,15/09/2001,49,OTHER OFFENSE,1
2071,15/09/2001,59,MOTOR VEHICLE THEFT,1
2072,15/09/2001,63,THEFT,1
2073,15/09/2001,67,THEFT,2
2074,16/09/2001,16,MOTOR VEHICLE THEFT,1
2075,16/09/2001,19,OFFENSE INVOLVING CHILDREN,1
2076,16/09/2001,22,THEFT,1
2077,16/09/2001,23,NARCOTICS,1
2078,16/09/2001,33,MOTOR VEHICLE THEFT,1
2079,16/09/2001,40,BATTERY,1
2080,16/09/2001,40,HOMICIDE,1
2081,16/09/2001,49,THEFT,1
2082,16/09/2001,60,BATTERY,1
2083,16/09/2001,61,BATTERY,1
2084,16/09/2001,67,CRIM SEXUAL ASSAULT,1
2085,16/09/2001,77,MOTOR VEHICLE THEFT,1
2086,17/09/2001,1,HOMICIDE,1
2087,17/09/2001,6,MOTOR VEHICLE THEFT,1
2088,17/09/2001,21,MOTOR VEHICLE THEFT,1
2089,17/09/2001,32,DECEPTIVE PRACTICE,1
2090,17/09/2001,60,BATTERY,1
2091,17/09/2001,65,DECEPTIVE PRACTICE,1
2092,17/09/2001,67,MOTOR VEHICLE THEFT,1
2093,18/09/2001,2,DECEPTIVE PRACTICE,1
2094,18/09/2001,3,HOMICIDE,1
2095,18/09/2001,22,THEFT,1
2096,18/09/2001,23,HOMICIDE,1
2097,18/09/2001,24,MOTOR VEHICLE THEFT,2
2098,18/09/2001,28,HOMICIDE,1
2099,18/09/2001,31,THEFT,1
2100,18/09/2001,63,MOTOR VEHICLE THEFT,1
2101,18/09/2001,76,DECEPTIVE PRACTICE,1
2102,19/09/2001,22,DECEPTIVE PRACTICE,1
2103,19/09/2001,23,NARCOTICS,1
2104,19/09/2001,46,MOTOR VEHICLE THEFT,1
2105,19/09/2001,49,MOTOR VEHICLE THEFT,1
2106,20/09/2001,8,MOTOR VEHICLE THEFT,1
2107,20/09/2001,11,MOTOR VEHICLE THEFT,1
2108,20/09/2001,20,OFFENSE INVOLVING CHILDREN,1
2109,20/09/2001,25,HOMICIDE,1
2110,20/09/2001,27,BATTERY,1
2111,20/09/2001,29,CRIM SEXUAL ASSAULT,1
2112,20/09/2001,31,MOTOR VEHICLE THEFT,1
2113,20/09/2001,42,THEFT,1
2114,20/09/2001,53,BURGLARY,1
2115,20/09/2001,53,THEFT,1
2116,20/09/2001,71,DECEPTIVE PRACTICE,1
2117,21/09/2001,12,MOTOR VEHICLE THEFT,1
2118,21/09/2001,25,MOTOR VEHICLE THEFT,1
2119,21/09/2001,65,MOTOR VEHICLE THEFT,1
2120,21/09/2001,68,CRIM SEXUAL ASSAULT,1
2121,21/09/2001,71,ROBBERY,1
2122,21/09/2001,73,MOTOR VEHICLE THEFT,1
2123,21/09/2001,76,OTHER OFFENSE,1
2124,22/09/2001,7,THEFT,1
2125,22/09/2001,15,OTHER OFFENSE,1
2126,22/09/2001,16,MOTOR VEHICLE THEFT,1
2127,22/09/2001,21,CRIMINAL DAMAGE,1
2128,22/09/2001,21,MOTOR VEHICLE THEFT,2
2129,22/09/2001,28,MOTOR VEHICLE THEFT,1
2130,22/09/2001,34,MOTOR VEHICLE THEFT,1
2131,22/09/2001,46,CRIM SEXUAL ASSAULT,1
2132,22/09/2001,58,THEFT,1
2133,22/09/2001,68,HOMICIDE,1
2134,23/09/2001,19,HOMICIDE,1
2135,23/09/2001,21,THEFT,1
2136,23/09/2001,25,MOTOR VEHICLE THEFT,1
2137,23/09/2001,25,SEX OFFENSE,1
2138,23/09/2001,28,CRIMINAL DAMAGE,1
2139,23/09/2001,68,HOMICIDE,1
2140,24/09/2001,1,OTHER OFFENSE,1
2141,24/09/2001,22,MOTOR VEHICLE THEFT,1
2142,24/09/2001,25,MOTOR VEHICLE THEFT,1
2143,24/09/2001,25,NARCOTICS,1
2144,24/09/2001,26,HOMICIDE,1
2145,24/09/2001,29,HOMICIDE,1
2146,24/09/2001,32,DECEPTIVE PRACTICE,1
2147,24/09/2001,32,THEFT,1
2148,24/09/2001,44,BURGLARY,1
2149,24/09/2001,61,THEFT,1
2150,24/09/2001,66,CRIMINAL TRESPASS,1
2151,24/09/2001,69,OTHER OFFENSE,1
2152,24/09/2001,70,MOTOR VEHICLE THEFT,1
2153,24/09/2001,71,ROBBERY,1
2154,25/09/2001,4,THEFT,1
2155,25/09/2001,25,BATTERY,1
2156,25/09/2001,25,OTHER OFFENSE,1
2157,25/09/2001,29,THEFT,1
2158,25/09/2001,35,HOMICIDE,1
2159,25/09/2001,42,CRIM SEXUAL ASSAULT,1
2160,25/09/2001,49,HOMICIDE,1
2161,25/09/2001,51,THEFT,1
2162,25/09/2001,72,HOMICIDE,1
2163,26/09/2001,11,THEFT,1
2164,26/09/2001,14,MOTOR VEHICLE THEFT,1
2165,26/09/2001,23,BATTERY,1
2166,26/09/2001,23,MOTOR VEHICLE THEFT,1
2167,26/09/2001,24,DECEPTIVE PRACTICE,1
2168,26/09/2001,28,INTERFERENCE WITH PUBLIC OFFICER,1
2169,26/09/2001,34,MOTOR VEHICLE THEFT,1
2170,26/09/2001,38,HOMICIDE,1
2171,26/09/2001,66,NARCOTICS,1
2172,26/09/2001,71,ROBBERY,1
2173,27/09/2001,19,THEFT,1
2174,27/09/2001,22,DECEPTIVE PRACTICE,1
2175,27/09/2001,23,ROBBERY,1
2176,27/09/2001,25,HOMICIDE,1
2177,27/09/2001,25,THEFT,1
2178,27/09/2001,29,NARCOTICS,1
2179,27/09/2001,36,THEFT,1
2180,27/09/2001,47,MOTOR VEHICLE THEFT,1
2181,27/09/2001,59,MOTOR VEHICLE THEFT,1
2182,27/09/2001,60,THEFT,1
2183,27/09/2001,61,BATTERY,1
2184,27/09/2001,66,MOTOR VEHICLE THEFT,1
2185,27/09/2001,67,DECEPTIVE PRACTICE,1
2186,27/09/2001,68,CRIMINAL TRESPASS,1
2187,27/09/2001,72,THEFT,1
2188,28/09/2001,2,MOTOR VEHICLE THEFT,1
2189,28/09/2001,8,DECEPTIVE PRACTICE,1
2190,28/09/2001,20,THEFT,1
2191,28/09/2001,24,HOMICIDE,2
2192,28/09/2001,25,DECEPTIVE PRACTICE,1
2193,28/09/2001,26,HOMICIDE,1
2194,28/09/2001,29,MOTOR VEHICLE THEFT,1
2195,28/09/2001,58,MOTOR VEHICLE THEFT,1
2196,28/09/2001,76,MOTOR VEHICLE THEFT,1
2197,29/09/2001,2,THEFT,1
2198,29/09/2001,25,ROBBERY,1
2199,29/09/2001,28,HOMICIDE,1
2200,29/09/2001,34,THEFT,1
2201,29/09/2001,41,THEFT,1
2202,29/09/2001,43,HOMICIDE,1
2203,29/09/2001,50,MOTOR VEHICLE THEFT,1
2204,29/09/2001,61,MOTOR VEHICLE THEFT,1
2205,29/09/2001,63,THEFT,1
2206,29/09/2001,69,THEFT,1
2207,30/09/2001,6,DECEPTIVE PRACTICE,1
2208,30/09/2001,6,MOTOR VEHICLE THEFT,1
2209,30/09/2001,11,MOTOR VEHICLE THEFT,1
2210,30/09/2001,15,CRIMINAL DAMAGE,1
2211,30/09/2001,15,THEFT,1
2212,30/09/2001,23,ASSAULT,1
2213,30/09/2001,30,HOMICIDE,1
2214,30/09/2001,33,BATTERY,1
2215,30/09/2001,47,THEFT,1
2216,30/09/2001,66,THEFT,1
2217,30/09/2001,69,HOMICIDE,1
2218,30/09/2001,75,THEFT,1
2219,01/10/2001,1,OFFENSE INVOLVING CHILDREN,1
2220,01/10/2001,1,THEFT,1
2221,01/10/2001,3,THEFT,1
2222,01/10/2001,5,MOTOR VEHICLE THEFT,1
2223,01/10/2001,6,THEFT,2
2224,01/10/2001,7,DECEPTIVE PRACTICE,1
2225,01/10/2001,7,THEFT,1
2226,01/10/2001,8,DECEPTIVE PRACTICE,1
2227,01/10/2001,9,THEFT,1
2228,01/10/2001,10,DECEPTIVE PRACTICE,1
2229,01/10/2001,13,THEFT,1
2230,01/10/2001,15,THEFT,1
2231,01/10/2001,16,THEFT,1
2232,01/10/2001,19,MOTOR VEHICLE THEFT,1
2233,01/10/2001,19,THEFT,2
2234,01/10/2001,20,OFFENSE INVOLVING CHILDREN,1
2235,01/10/2001,22,THEFT,2
2236,01/10/2001,23,DECEPTIVE PRACTICE,1
2237,01/10/2001,23,THEFT,3
2238,01/10/2001,24,MOTOR VEHICLE THEFT,1
2239,01/10/2001,24,THEFT,2
2240,01/10/2001,25,DECEPTIVE PRACTICE,1
2241,01/10/2001,25,THEFT,4
2242,01/10/2001,26,MOTOR VEHICLE THEFT,1
2243,01/10/2001,27,THEFT,1
2244,01/10/2001,28,DECEPTIVE PRACTICE,1
2245,01/10/2001,28,MOTOR VEHICLE THEFT,1
2246,01/10/2001,28,SEX OFFENSE,1
2247,01/10/2001,28,THEFT,2
2248,01/10/2001,29,CRIM SEXUAL ASSAULT,1
2249,01/10/2001,29,CRIMINAL DAMAGE,1
2250,01/10/2001,29,MOTOR VEHICLE THEFT,1
2251,01/10/2001,29,THEFT,1
2252,01/10/2001,30,OFFENSE INVOLVING CHILDREN,1
2253,01/10/2001,30,SEX OFFENSE,2
2254,01/10/2001,30,THEFT,1
2255,01/10/2001,31,SEX OFFENSE,1
2256,01/10/2001,31,THEFT,1
2257,01/10/2001,32,DECEPTIVE PRACTICE,1
2258,01/10/2001,32,THEFT,2
2259,01/10/2001,34,THEFT,1
2260,01/10/2001,35,THEFT,1
2261,01/10/2001,37,THEFT,1
2262,01/10/2001,39,THEFT,1
2263,01/10/2001,40,CRIM SEXUAL ASSAULT,1
2264,01/10/2001,40,THEFT,1
2265,01/10/2001,41,THEFT,1
2266,01/10/2001,42,THEFT,1
2267,01/10/2001,43,THEFT,2
2268,01/10/2001,44,SEX OFFENSE,1
2269,01/10/2001,44,THEFT,1
2270,01/10/2001,46,DECEPTIVE PRACTICE,1
2271,01/10/2001,46,THEFT,1
2272,01/10/2001,49,SEX OFFENSE,1
2273,01/10/2001,49,THEFT,1
2274,01/10/2001,53,CRIM SEXUAL ASSAULT,1
2275,01/10/2001,53,OTHER OFFENSE,1
2276,01/10/2001,54,THEFT,1
2277,01/10/2001,55,BURGLARY,1
2278,01/10/2001,55,THEFT,1
2279,01/10/2001,58,THEFT,1
2280,01/10/2001,61,THEFT,2
2281,01/10/2001,64,DECEPTIVE PRACTICE,1
2282,01/10/2001,66,THEFT,1
2283,01/10/2001,67,CRIM SEXUAL ASSAULT,1
2284,01/10/2001,67,THEFT,3
2285,01/10/2001,68,OTHER OFFENSE,1
2286,01/10/2001,68,THEFT,2
2287,01/10/2001,69,THEFT,4
2288,01/10/2001,71,THEFT,2
2289,01/10/2001,74,THEFT,1
2290,01/10/2001,76,THEFT,1
2291,01/10/2001,77,DECEPTIVE PRACTICE,1
2292,02/10/2001,23,BATTERY,1
2293,02/10/2001,23,CRIMINAL DAMAGE,1
2294,02/10/2001,23,HOMICIDE,1
2295,02/10/2001,24,MOTOR VEHICLE THEFT,1
2296,02/10/2001,25,MOTOR VEHICLE THEFT,1
2297,02/10/2001,29,MOTOR VEHICLE THEFT,1
2298,02/10/2001,30,ASSAULT,1
2299,02/10/2001,32,THEFT,2
2300,02/10/2001,65,MOTOR VEHICLE THEFT,1
2301,02/10/2001,66,MOTOR VEHICLE THEFT,1
2302,02/10/2001,67,DECEPTIVE PRACTICE,1
2303,03/10/2001,23,BATTERY,2
2304,03/10/2001,24,HOMICIDE,1
2305,03/10/2001,25,HOMICIDE,1
2306,03/10/2001,29,CRIMINAL DAMAGE,1
2307,03/10/2001,32,DECEPTIVE PRACTICE,1
2308,03/10/2001,49,DECEPTIVE PRACTICE,1
2309,03/10/2001,68,HOMICIDE,1
2310,03/10/2001,70,MOTOR VEHICLE THEFT,1
2311,03/10/2001,71,ROBBERY,1
2312,03/10/2001,76,MOTOR VEHICLE THEFT,1
2313,04/10/2001,2,MOTOR VEHICLE THEFT,1
2314,04/10/2001,6,BATTERY,1
2315,04/10/2001,6,HOMICIDE,1
2316,04/10/2001,7,MOTOR VEHICLE THEFT,1
2317,04/10/2001,16,MOTOR VEHICLE THEFT,1
2318,04/10/2001,21,DECEPTIVE PRACTICE,1
2319,04/10/2001,26,CRIMINAL DAMAGE,1
2320,04/10/2001,26,MOTOR VEHICLE THEFT,1
2321,04/10/2001,27,BATTERY,1
2322,04/10/2001,68,HOMICIDE,1
2323,05/10/2001,6,DECEPTIVE PRACTICE,1
2324,05/10/2001,6,HOMICIDE,1
2325,05/10/2001,7,THEFT,1
2326,05/10/2001,16,SEX OFFENSE,1
2327,05/10/2001,20,MOTOR VEHICLE THEFT,1
2328,05/10/2001,23,CRIM SEXUAL ASSAULT,1
2329,05/10/2001,23,SEX OFFENSE,1
2330,05/10/2001,26,THEFT,1
2331,05/10/2001,48,THEFT,1
2332,06/10/2001,23,CRIMINAL DAMAGE,1
2333,06/10/2001,23,THEFT,1
2334,06/10/2001,25,MOTOR VEHICLE THEFT,1
2335,06/10/2001,28,ROBBERY,1
2336,06/10/2001,30,HOMICIDE,1
2337,06/10/2001,42,HOMICIDE,1
2338,06/10/2001,57,DECEPTIVE PRACTICE,1
2339,07/10/2001,21,CRIMINAL DAMAGE,1
2340,07/10/2001,36,HOMICIDE,1
2341,07/10/2001,46,HOMICIDE,3
2342,07/10/2001,46,ROBBERY,1
2343,07/10/2001,61,MOTOR VEHICLE THEFT,1
2344,07/10/2001,71,CRIM SEXUAL ASSAULT,1
2345,08/10/2001,22,OFFENSE INVOLVING CHILDREN,1
2346,08/10/2001,25,BATTERY,1
2347,08/10/2001,42,THEFT,1
2348,08/10/2001,43,HOMICIDE,1
2349,08/10/2001,71,DECEPTIVE PRACTICE,1
2350,09/10/2001,7,THEFT,1
2351,09/10/2001,8,THEFT,1
2352,09/10/2001,13,OFFENSE INVOLVING CHILDREN,1
2353,09/10/2001,15,MOTOR VEHICLE THEFT,1
