,Latitude,Longitude
81760,41.888979795,-87.653708219
81761,41.938556557,-87.76801769299999
81762,41.88033698,-87.62936564299999
81763,41.669727815,-87.636829386
81764,41.837512008000004,-87.685158881
81765,41.679626608,-87.680775148
81766,41.875136518000005,-87.735897791
81767,41.736999084000004,-87.650938236
81768,41.786044858000004,-87.658309163
81769,41.736702013,-87.60090342
81770,41.778877155,-87.70884010600001
81771,41.942462639,-87.74796547
81772,41.758763264,-87.680534818
81773,41.936594772,-87.708766559
81774,41.798589897,-87.68661113700001
81775,41.905844191999996,-87.72639826700001
81776,41.973050625,-87.68726163299999
81777,41.890893195,-87.67263176600001
81778,41.768616578,-87.65936800899999
81779,41.823582099,-87.700415103
81780,41.89716712,-87.674646058
81781,41.903224996,-87.74945542200001
81782,41.75622952,-87.63603417600001
81783,41.746729695,-87.602625355
81784,41.85199252,-87.68888873799999
81785,41.924508458000005,-87.72498305
81786,41.873699424,-87.704705156
81787,41.836600771,-87.61677038
81788,41.819215759,-87.624719661
81789,41.939918899,-87.653369734
81790,41.726630921,-87.60314255200001
81791,41.805341530999996,-87.60380831399999
81792,41.866859553000005,-87.667012497
81793,41.945139588,-87.739674049
81794,41.751177563,-87.682876487
81795,41.924947914,-87.70067831600001
81796,41.914667382,-87.746015079
81797,41.888189539,-87.623777956
81798,41.81111339,-87.687824055
81799,41.839560754000004,-87.658268135
81800,41.880509251999996,-87.624358666
81801,41.752935445,-87.54906319999999
81802,41.902765473,-87.657661545
81803,41.896714548,-87.625340136
81804,41.759643546,-87.65067639200001
81805,41.791056478,-87.623346734
81806,41.769871795,-87.65303137299999
81807,41.751013563,-87.620980989
81808,41.752652015,-87.60523716600001
81809,41.750643075,-87.60521955700001
81810,41.931463881999996,-87.65381969399999
81811,41.745131211,-87.55277126200001
81812,41.764862971,-87.66794427
81813,41.661927829,-87.63538004899999
81814,41.88171846,-87.62776042600001
81815,41.684328521,-87.62885951
81816,41.754592961,-87.74152853700001
81817,41.96074753,-87.63599645299999
81818,41.884276844,-87.62209892899999
81819,41.764349018000004,-87.67352111299999
81820,41.989845586,-87.818715954
81821,41.851994976,-87.688837326
81822,41.81811276,-87.60674129
81823,41.871811902,-87.627340674
81824,41.761455071,-87.596953017
81825,41.862420631,-87.71330318700001
81826,41.685923288000005,-87.53647460799999
81827,41.716517431999996,-87.622731926
81828,42.020133868,-87.66824469299999
81829,41.977240316,-87.83525667100001
81830,41.920572518,-87.74700079200001
81831,41.77344564,-87.665322365
81832,41.895140898,-87.624255632
81833,41.673548279,-87.616795523
81834,41.849906969,-87.678232581
81835,41.792351443,-87.622404674
81836,41.866311475,-87.713717164
81837,41.840560716999995,-87.724754959
81838,41.933973392,-87.68976571700001
81839,41.890913952,-87.705182795
81840,41.792361522,-87.61916287
81841,41.883255881,-87.734676408
81842,41.684160442,-87.66269195
81843,41.74956642,-87.65856686299999
81844,41.88233367,-87.62784179100001
81845,41.779800967,-87.625377411
81846,41.751967131,-87.54872317
81847,41.842698927,-87.63872569899999
81848,41.759692974000004,-87.58459941299999
81849,41.750857878000005,-87.60274345100001
81850,41.779089838000004,-87.695107658
81851,41.91796201,-87.711898711
81852,41.784288331,-87.712278223
81853,41.872553559,-87.72428634399999
81854,41.934244883000005,-87.667120106
81855,41.844162475,-87.73124615799999
81856,41.76559446,-87.621050648
81857,41.889785771,-87.67284884600001
81858,41.789729361999996,-87.647471411
81859,41.754209909000004,-87.550433015
81860,41.752233653000005,-87.659462456
81861,41.897966193,-87.631644061
81862,41.791593447,-87.653593819
81863,41.879548773,-87.714555054
81864,41.888480429,-87.760401774
81865,41.795975401,-87.62087570899999
81866,41.884571034000004,-87.745427795
81867,42.010120603000004,-87.67879160700001
81868,41.946221444,-87.708253555
81869,41.898326955,-87.627820055
81870,41.887447355,-87.71213210100001
81871,41.742881524,-87.643814928
81872,41.879747044,-87.77464299799999
81873,41.731003945,-87.554045054
81874,41.881487914000004,-87.627755618
81875,41.773180893,-87.66039802899999
81876,41.738969831999995,-87.65099431799999
81877,41.77937235,-87.669891444
81878,41.895896023,-87.677913394
81879,41.901705064,-87.69684877899999
81880,41.768274268,-87.61290880799999
81881,41.754855321,-87.60952223
81882,41.955406803,-87.678792944
81883,41.782597971,-87.638960427
81884,41.882764239000004,-87.76984646
81885,41.821480315,-87.61992900700001
81886,41.777681455999996,-87.726402024
81887,41.873979339,-87.752115655
81888,41.885727386,-87.625909491
81889,41.780638614000004,-87.671517277
81890,41.938401926,-87.77964815600001
81891,41.739622639000004,-87.63811918100001
81892,41.749082813,-87.673105784
81893,41.969184852,-87.715832136
81894,41.883256608,-87.73481594799999
81895,41.873907046,-87.72543009299999
81896,41.963070794000004,-87.655984213
81897,41.761470034,-87.593302195
81898,41.906951139,-87.72399992
81899,41.795463586,-87.65976892200001
81900,41.762318545,-87.66739143
81901,41.703413073,-87.70614687
81902,41.859876205,-87.73599213600001
81903,41.666994454,-87.63366737
81904,41.908430535,-87.638509526
81905,41.736269116,-87.62776824299999
81906,41.756259091,-87.62471994299999
81907,41.887134934,-87.772466945
81908,41.949335465,-87.810800155
81909,41.737115609,-87.57165693
81910,41.863967977,-87.61877037100001
81911,41.900669528,-87.73705936100001
81912,41.688912564,-87.62634185600001
81913,41.783190475,-87.61569709700001
81914,41.992606104000004,-87.79945484299999
81915,41.76477388,-87.67678639299999
81916,41.895239896,-87.745814792
81917,41.656413759,-87.609535041
81918,41.949077756,-87.79775225799999
81919,41.753328671,-87.650175257
81920,41.925140500000005,-87.63585519
81921,41.909946714,-87.63016825700001
81922,41.965455324000004,-87.65316812100001
81923,41.904425604000004,-87.729556209
81924,41.659179396,-87.552415821
81925,41.795146781999996,-87.716731785
81926,41.773127495,-87.606582016
81927,41.738918351,-87.653420453
81928,41.729617751999996,-87.585381051
81929,41.849119093,-87.717362565
81930,41.823586071,-87.70013989899999
81931,41.889741913,-87.765198001
81932,41.898317476,-87.705102899
81933,41.982486958,-87.704883029
81934,41.714706454,-87.67339911100001
81935,41.969648487,-87.659687368
81936,41.793254043000005,-87.5975206
81937,41.884420616999996,-87.644788693
81938,41.965785335999996,-87.73039283899999
81939,41.970288286999995,-87.70676436299999
81940,41.871803079,-87.71175121600001
81941,41.745852837,-87.561282296
81942,41.779960201,-87.632099778
81943,41.866376011999996,-87.70840782799999
81944,41.75937203,-87.64426884
81945,41.797913551,-87.603067403
81946,41.819215759,-87.624719661
81947,41.883869155,-87.746627731
81948,41.909618829,-87.676277805
81949,41.911197483,-87.765974011
81950,41.799000108,-87.667151152
81951,41.886303497,-87.71476531100001
81952,41.900855485,-87.725420665
81953,41.871055371,-87.696987711
81954,41.917617873000005,-87.737577676
81955,41.721590004,-87.63363954100001
81956,41.811222583,-87.61514219200001
81957,41.994686924,-87.700753265
81958,41.945863902,-87.767912706
81959,41.788987036,-87.74147999
81960,41.974526305,-87.76273874
81961,41.757174988,-87.634462621
81962,41.960023282,-87.909078994
81963,41.870829089000004,-87.716372136
81964,41.88687358,-87.76341655200001
81965,41.992483176,-87.681109581
81966,41.845579039,-87.627251135
81967,41.869749161,-87.64010713200001
81968,41.721515156,-87.63894444
81969,41.890119583,-87.64510945100001
81970,41.776950535,-87.65928809299999
81971,41.832898121999996,-87.716923673
81972,41.894700343000004,-87.648887462
81973,41.764777797,-87.67651144
81974,41.78528946,-87.606034015
81975,41.877981539000004,-87.644608125
81976,41.795090788,-87.662185864
81977,41.847496508,-87.713656519
81978,41.892628411,-87.63115524
81979,41.791371304,-87.68641234299999
81980,41.915413523000005,-87.72074866700001
81981,41.94670237,-87.656117076
81982,41.93812017,-87.73182229700001
81983,41.906638835,-87.689889708
81984,41.856077814,-87.660028931
81985,41.752395461999996,-87.601571604
81986,41.993293449,-87.784024731
81987,41.766438113,-87.652935688
81988,41.791966431,-87.64388318700001
81989,41.776516526,-87.676270694
81990,41.93823726,-87.716138142
81991,41.782951712,-87.60436282799999
81992,41.887402179,-87.665928685
81993,41.87102983,-87.676368411
81994,41.693077791,-87.65817631899999
81995,41.846801978,-87.623527134
81996,41.775067848,-87.63492097
81997,41.903891052,-87.688278937
81998,41.899352246999996,-87.756936279
81999,41.730399685,-87.59982466299999
82000,41.712456039,-87.62010667700001
82001,41.912467411,-87.70572466899999
82002,41.792615626,-87.708435403
82003,41.866331725,-87.666379171
82004,41.727390329,-87.575475486
82005,41.753792896,-87.64290287799999
82006,41.835421089,-87.651078988
82007,41.887735279,-87.763970791
82008,41.884444462,-87.773364495
82009,41.891280766,-87.63111858200001
82010,41.759418176,-87.62478415
82011,41.828139265,-87.669120316
82012,41.961158296,-87.652309344
82013,41.826762820999996,-87.621664521
82014,41.893819002,-87.773403822
82015,41.966615661999995,-87.78087842299999
82016,41.862132355,-87.666264958
82017,41.765850378,-87.604966994
82018,41.679075731,-87.627496475
82019,41.831003972,-87.605659854
82020,41.85268013,-87.63200711299999
82021,41.900130296,-87.667405039
82022,41.745172148,-87.606278087
82023,41.944774598,-87.649410767
82024,41.897536706,-87.75443653399999
82025,41.939567199,-87.745224295
82026,41.909464471,-87.66522133
82027,41.719943155,-87.597141432
82028,41.740547832,-87.552713184
82029,41.943056436,-87.649362967
82030,41.979520895,-87.689605191
82031,41.770227581,-87.62829069799999
82032,41.754592961,-87.74152853700001
82033,41.823586071,-87.70013989899999
82034,41.76268665,-87.645560247
82035,41.778767525999996,-87.683627986
82036,41.895003278000004,-87.62152816
82037,41.704721291999995,-87.623451426
82038,41.900743703,-87.6281167
82039,41.899322112,-87.69272908100001
82040,41.755381743,-87.56466081399999
82041,41.878692735,-87.679422155
82042,41.93374417,-87.644581852
82043,41.801245916,-87.67302536700001
82044,41.856207029000004,-87.62716727899999
82045,41.887676641,-87.648687002
82046,41.748034063,-87.65003350799999
82047,41.969207896,-87.71705642399999
82048,41.863672174,-87.732436167
82049,41.665407951,-87.625109493
82050,41.784329918000005,-87.65462386600001
82051,41.778785401,-87.68484868600001
82052,41.829614746,-87.62265297100001
82053,41.722013357,-87.57534452899999
82054,41.908277579,-87.707848703
82055,41.759893323,-87.69656607799999
82056,41.803912696,-87.664844608
82057,41.906276004,-87.670011875
82058,41.85572276,-87.684156469
82059,41.949412649,-87.647626088
82060,41.67747921,-87.62049299700001
82061,41.885191719,-87.62448684600001
82062,41.747009664000004,-87.60263317399999
82063,41.855727241,-87.716333766
82064,41.691277497,-87.625785069
82065,41.839732096999995,-87.726858258
82066,41.788772211,-87.716297846
82067,41.967189655,-87.66015084700001
82068,41.884843358000005,-87.71472798299999
82069,41.895473646,-87.674597346
82070,41.892351995,-87.713781411
82071,41.873559064,-87.716268776
82072,41.78238119,-87.703233008
82073,41.877550905,-87.75618119200001
82074,41.764862855,-87.621674545
82075,41.887629002,-87.66435081200001
82076,41.893179406,-87.634656764
82077,41.892318886,-87.71988224200001
82078,41.764152676,-87.59651897100001
82079,41.891465732,-87.624153044
82080,41.780247905,-87.615146952
82081,41.903249515,-87.67341539899999
82082,42.005405411999995,-87.66864463299999
82083,41.677619207,-87.620498773
82084,41.726462225,-87.548015174
82085,41.873907046,-87.72543009299999
82086,41.914208996999996,-87.726469659
82087,41.802415236,-87.592519489
82088,41.876790076,-87.702317506
82089,41.766885200000004,-87.65335984200001
82090,41.895748419,-87.62353635299999
82091,41.853806388,-87.691814341
82092,41.706987456,-87.62024402899999
82093,41.884840337,-87.714676599
82094,41.679413382,-87.64195969299999
82095,41.736148121,-87.62907024299999
82096,41.766527591,-87.637179976
82098,41.861606347,-87.73360087200001
82099,41.74760684,-87.55767371700001
82100,41.971134984,-87.708546919
82101,41.759265871,-87.643042136
82102,41.842093362,-87.71473256200001
82103,41.737281434,-87.65459186
82104,41.76397362,-87.690565692
82105,41.722347888,-87.61415467
82106,41.794984232,-87.65247249299999
82107,41.974008462,-87.69760406600001
82108,41.748458232,-87.605159961
82109,41.802707356999996,-87.656307804
82110,41.716675955999996,-87.53407665299999
82111,41.791669564,-87.671803526
82112,41.883210375,-87.634335728
82113,41.758866805,-87.577036792
82114,41.750782715,-87.625813624
82115,41.876747617,-87.688742906
82116,41.688918021,-87.709267898
82117,41.831050285,-87.622699469
82118,41.861821239,-87.72748656700001
82119,41.831379434,-87.64612431799999
82120,41.88446517,-87.634446911
82122,41.736121138,-87.643623444
82123,41.745010773000004,-87.65528730700001
82124,41.921606937,-87.66556500600001
82125,41.781933589,-87.684934293
82126,41.872586081,-87.72162775
82127,41.815717219,-87.623008398
82128,41.944867918,-87.649413445
82129,41.976342073000005,-87.692362319
82130,41.912867051999996,-87.765635915
82131,41.764151886,-87.683229302
82132,41.681367615,-87.67903699600001
82133,41.915971151,-87.746065586
82134,41.78922688,-87.700995169
82135,41.774873231,-87.66165246899999
82136,41.755633716999995,-87.644173224
82137,41.877654932,-87.720639393
82138,42.0160421,-87.668684758
82139,41.765171905,-87.609208347
82140,41.751151477,-87.665887054
82141,41.940104538,-87.64035638600001
82142,41.7678792,-87.683327303
82143,41.874104498,-87.630660403
82144,41.874189322,-87.73845848399999
82145,41.874327025999996,-87.698567162
82146,41.680418425999996,-87.66243794799999
82147,41.862529234,-87.704006942
82148,41.890053273,-87.628744799
82149,41.873185776,-87.72035529600001
82150,41.897895128,-87.624096605
82151,41.787933263,-87.71186536100001
82152,41.974847209,-87.69298409999999
82153,41.938401926,-87.77964815600001
82154,41.892225567,-87.719879463
82155,41.840753406,-87.71255824100001
82156,41.878221581999995,-87.749337912
82157,41.748707308,-87.651569161
82158,41.921938591,-87.640486845
82159,41.783522020999996,-87.59312567100001
82160,41.882254983,-87.76396436299999
82161,41.970797927,-87.728102416
82162,41.780286612,-87.720353573
82163,41.778360012,-87.68728005
82164,41.874812228,-87.70696709
82165,41.759664125,-87.587759158
82166,41.949575552,-87.79857521
82167,41.768167414000004,-87.659053795
82168,41.89321425,-87.632269039
82169,41.93485483,-87.721488819
82170,41.746765368,-87.60262495100001
82171,41.886443395,-87.62631657899999
82172,41.702323779000004,-87.649415419
82173,41.957973521999996,-87.748077223
82174,41.903583874,-87.71780913
82175,41.839157512,-87.650404435
82176,41.733366924,-87.658128262
82177,41.879290415,-87.74155445
82178,41.684383426,-87.628862572
82179,41.832329279,-87.61698314600001
82180,41.902688642,-87.72438574799999
82181,41.805679494,-87.58425861
82182,42.00848372,-87.698585525
82183,41.854848597,-87.681471054
82184,41.784176726,-87.663121019
82185,41.689766816,-87.630942005
82186,41.684717959000004,-87.66700975200001
82187,41.841950095,-87.60945163
82188,41.969591253000004,-87.646324935
82189,41.773085006,-87.568335406
82190,41.657609124000004,-87.597679785
82191,41.773230126,-87.689582448
82192,41.882254983,-87.76396436299999
82193,41.87914676,-87.62770426
82194,41.755763949,-87.62631233100001
82195,41.775834643,-87.615515144
82196,41.926183797,-87.70235280899999
82197,41.874030718,-87.748182746
82198,41.870843904000004,-87.68615502700001
82199,41.753356628,-87.664724438
82200,41.73875606,-87.584080551
82201,41.87112325,-87.735145774
82202,41.655043856,-87.605115342
82203,41.855174105,-87.659884242
82204,41.894421299,-87.719942928
82205,41.778214897,-87.731295139
82206,41.765162688000004,-87.624896894
82207,41.837809904000004,-87.72559202
82208,41.890639743,-87.686924835
82209,41.758435668000004,-87.57491240899999
82210,41.90713259,-87.706221435
82211,41.764938517,-87.66159115100001
82212,41.761988574,-87.67346099299999
82213,41.879383612,-87.63412406399999
82214,41.74162798,-87.60132378700001
82215,41.892569818000005,-87.62208039
82216,41.779070432,-87.69655604799999
82217,41.895003278000004,-87.62152816
82218,41.877822179,-87.655181405
82219,41.947317986,-87.64978793600001
82220,41.935855273,-87.644257764
82221,41.768488265,-87.66938042700001
82222,41.703521325,-87.619352176
82223,41.702448579,-87.623384875
82224,41.911151209,-87.63598179
82225,41.899145290999996,-87.62791022299999
82226,41.963631260999996,-87.69242355200001
82227,41.880653112,-87.634396649
82228,41.759578644,-87.56315198
82229,41.775000657,-87.660448663
82230,41.705923868,-87.667087474
82231,41.896561044,-87.63658497799999
82232,41.944953005,-87.649416212
82233,41.90293789,-87.695484724
82234,41.965720818,-87.83668484100001
82235,41.901840959,-87.71774873
82236,41.975316228000004,-87.67786832
82237,41.768274268,-87.61290880799999
82238,41.770135511,-87.62181422399999
82239,41.841471897,-87.62920462700001
82240,41.721326098,-87.65368286100001
82241,41.902365801,-87.71685473299999
82242,41.764005655,-87.67107976700001
82243,41.685355291,-87.619582342
82244,41.751128594,-87.61433557
82245,41.757589249,-87.556256082
82246,41.725729678,-87.676147344
82247,41.898141396999996,-87.721281079
82248,41.756169345,-87.567535777
82249,42.020625601999996,-87.666443648
82250,41.998266789,-87.686241423
82251,41.774945985,-87.58632106299999
82252,41.838193985,-87.634840509
82253,41.896006153,-87.671278826
82254,41.783119654000004,-87.735106477
82255,41.85268013,-87.63200711299999
82256,41.73625535,-87.62820806
82257,41.895460273000005,-87.76784696200001
82258,41.889561428,-87.620196651
82259,41.899054311,-87.722139232
82260,41.680418425999996,-87.66243794799999
82261,41.976882269,-87.657831157
82262,41.948751843000004,-87.642681562
82263,41.966108362,-87.68882833100001
82264,41.789318865,-87.617960897
82265,41.885741029,-87.63171174899999
82266,41.710701643,-87.59821010600001
82267,41.945238279,-87.712670479
82268,41.749530884,-87.554066548
82269,41.684733877,-87.63366924600001
82270,41.722652534,-87.639602544
82271,41.96819234,-87.702868739
82272,41.696628709,-87.534075927
82273,41.945471051,-87.649774583
82274,41.860132948,-87.707925318
82275,41.940078259,-87.64237086
82276,41.779618399,-87.653767961
82277,41.867553163000004,-87.698377181
82278,41.808877537,-87.72362072899999
82279,41.899030851999996,-87.72547470299999
82280,41.773175258,-87.68714145
82281,41.735871734,-87.657534129
82282,41.897854934,-87.72005332200001
82283,41.756177274,-87.67749340399999
82284,41.834690813,-87.613705645
82285,41.882334676999996,-87.75793018899999
82286,42.009866363,-87.674165345
82287,41.801444029,-87.74054382899999
82288,41.914031524,-87.727680099
82289,41.77966931,-87.65032105200001
82290,41.885772579,-87.68226586200001
82291,41.86187256,-87.716505967
82292,41.839176808000005,-87.650418909
82293,41.767464968,-87.58126128200001
82294,41.965966963,-87.735211704
82295,41.786651035,-87.741362139
82296,41.837871585,-87.623435005
82297,41.752197232,-87.61979517
82298,41.79229374,-87.617531776
82299,41.940030997,-87.64501039700001
82300,41.777139254,-87.762501038
82301,41.706192826,-87.700593626
82302,41.810361582,-87.671449844
82303,41.881070732,-87.66679143
82304,41.884640562,-87.629465296
82305,41.796473853,-87.650072974
82306,41.786735319,-87.66516242200001
82307,41.978495324,-87.68925142299999
82308,41.695710075,-87.618325455
82309,41.895548745,-87.63754360799999
82310,41.945446811,-87.64846992
82311,41.878431127,-87.758233264
82312,41.738239166999996,-87.56482130799999
82313,41.717868032,-87.561119193
82314,41.755613227,-87.634420924
82315,41.689766816,-87.630942005
82316,41.910493566,-87.74981535200001
82317,41.860645620999996,-87.728323635
82318,41.933436218000004,-87.645397373
82319,41.930606078000004,-87.740183678
82320,41.889519017,-87.6266536
82321,41.874811195,-87.737722031
82322,41.748979348,-87.585881934
82323,41.863930074,-87.719452496
82324,41.897076744,-87.73273652399999
82325,41.992803458000004,-87.68972150799999
82326,41.905884947,-87.75503338700001
82327,41.93889454,-87.80677989899999
82328,41.999693926999996,-87.68093661799999
82329,41.821436658,-87.61249664
82330,41.860404220999996,-87.71037488
82331,41.820070738000005,-87.69273081899999
82332,41.797936811,-87.60630177700001
82333,41.935587231999996,-87.640302384
82335,41.80779181,-87.703963414
82336,41.910107045,-87.70767654299999
82337,41.866275671,-87.717263988
82338,41.841103444,-87.62685261799999
82339,41.775374846,-87.64075408299999
82340,41.930946496,-87.788962647
82341,41.771293002,-87.680888023
82342,41.861707893,-87.716503879
82343,41.860013097,-87.72133644700001
82344,41.766196131,-87.656570841
82345,41.764151886,-87.683229302
82346,41.792064843,-87.632932296
82347,41.768185661,-87.692448142
82348,41.907558635,-87.673055086
82349,41.942216025,-87.72896824799999
82350,41.794509508000004,-87.63330173799999
82351,41.698441683,-87.696411008
82352,41.930219271999995,-87.70462091899999
82353,41.742303686,-87.664447043
82354,41.784695671,-87.686629787
82355,41.808001147,-87.666170258
82356,41.764887694,-87.66558342399999
82357,41.737010405999996,-87.63999397200001
82358,41.74719631,-87.60263838700001
82359,41.884641914,-87.728949284
82360,41.760484408,-87.655498294
82361,41.866371701999995,-87.70862447799999
82362,41.945810948,-87.772783698
82363,41.779125969,-87.69272418799999
82364,41.82225114,-87.600696053
82365,41.704298766,-87.657608507
82367,41.880541014,-87.741403371
82368,41.924146388000004,-87.713723781
82369,41.793570333000005,-87.672579752
82370,41.907176814,-87.675380762
82371,41.766559481,-87.629800768
82372,41.921938591,-87.640486845
82373,41.773092839,-87.644613245
82374,41.899776906,-87.717676724
82375,41.889199661,-87.63185753299999
82376,41.708439578000004,-87.61501653
82377,41.871883481,-87.704341101
82378,41.909553441999996,-87.75166448
82379,41.812504069,-87.709052808
82380,41.755042102,-87.725061421
82381,41.850052157,-87.633074534
82382,41.763905412,-87.704022274
82383,41.884650262,-87.627915459
82384,41.764938517,-87.66159115100001
82385,41.922373733,-87.75043100100001
82386,41.721583152,-87.634317279
82387,41.967841153,-87.68806440799999
82388,41.945739723,-87.779595697
82389,41.695663186,-87.613452419
82390,41.76359853,-87.716253191
82391,41.895255186,-87.622766821
82392,41.885393253000004,-87.663547848
82393,41.677171944,-87.63345831299999
82394,41.909577258,-87.749867783
82395,41.779120086,-87.615599494
82396,41.884856023000005,-87.75890277799999
82397,41.762108377,-87.666169375
82398,41.778706358,-87.777636325
82399,41.893223483,-87.63153437
82400,41.980039853,-87.655800725
82401,41.779975054,-87.63093737700001
82402,41.78960286,-87.65111401
82403,41.803800889,-87.62378555299999
82404,41.924635056999996,-87.75369922899999
82405,41.997868485,-87.681805079
82406,41.897694011,-87.721266986
82407,41.898001791999995,-87.73225769700001
82408,41.8898621,-87.62800135200001
82409,41.693107356,-87.627917936
82410,41.903678692,-87.645540584
82411,41.902940868,-87.695032866
82412,41.793250772,-87.65727644
82414,41.879629923,-87.736630745
82415,41.949891265,-87.664093531
82416,41.798011664,-87.59437823299999
82417,41.86821682,-87.6304532
82418,41.746156336,-87.681574991
82419,41.659149005,-87.63648229
82420,42.021156986,-87.67101257899999
82421,41.977751013,-87.757844354
82422,41.918711651,-87.76551063
82423,41.882281265,-87.762072935
82424,41.737060596,-87.57537279600001
82425,41.9710064,-87.706102764
82426,41.938401926,-87.77964815600001
82427,41.740264966999995,-87.558766042
82428,41.847281168,-87.706340185
82429,41.890654388,-87.665505525
82430,41.899341194,-87.690741692
82431,41.706857405,-87.64941498
82432,41.884069889,-87.6610902
82433,41.818449313,-87.688396057
82434,41.752607911,-87.579671969
82435,41.884333364,-87.619266937
82436,41.742191709000004,-87.55758133100001
82437,41.858201078,-87.721184865
82438,41.901840959,-87.71774873
82439,41.99233654,-87.782476935
82440,41.879582441,-87.71164278200001
82441,41.928775278,-87.70653133799999
82442,41.960938218,-87.78437992399999
82443,41.699999530999996,-87.614378101
82444,41.888501259,-87.76514656
82445,41.870028132,-87.708823855
82446,41.745108268,-87.71031440700001
82447,41.937687018000005,-87.738225235
82448,41.872556924,-87.723886101
82449,41.982270338,-87.80694126200001
82450,41.917621597,-87.65886799799999
82451,41.851074338000004,-87.706449961
82456,41.802610656,-87.653873495
82459,41.93777279,-87.75774083200001
82460,41.850937797,-87.710103367
82461,41.759322387,-87.58838253100001
82462,41.811310635,-87.60949592
82463,41.815846214000004,-87.62301064100001
82464,41.743841062,-87.612797254
82465,41.856839839,-87.66883076
82466,41.925076458,-87.67377845899999
82467,41.784576055,-87.79251254799999
82468,41.771623104,-87.706161048
82469,41.908109721,-87.773139358
82470,41.841795962,-87.72326428299999
82471,41.738179713,-87.57695347
82472,41.722362598000004,-87.58382047
82473,41.904354995,-87.66385664
82474,41.776248518,-87.60583554700001
82475,41.841776629,-87.713502526
82476,41.771912454,-87.687553709
82477,41.838016406,-87.713395694
82478,41.783321885,-87.733890963
82479,41.768840937,-87.610501413
82480,41.890910853,-87.614356731
82481,41.782634781,-87.701437594
82482,41.759680436,-87.59325311799999
82483,41.871850327,-87.652799236
82484,41.771912371999996,-87.687539046
82485,41.776081745,-87.597317312
82487,41.762853860999996,-87.649205529
82488,41.913416303000005,-87.774106983
82489,41.850679839,-87.62223265600001
82490,41.780328363,-87.717896689
82491,41.884276844,-87.62209892899999
82492,41.80171934,-87.63070362100001
82493,41.882069216,-87.62723144200001
82494,41.771578336,-87.650648841
82495,41.910723622,-87.67800053
82496,41.656607221,-87.539887991
82497,41.653095165,-87.54838374299999
82498,41.788440209,-87.61744264
82499,41.915931171,-87.634548279
82500,41.76587359,-87.576294705
82501,41.751603078,-87.54926265600001
82502,41.896765601999995,-87.622055873
82503,41.786949846,-87.61740788600001
82504,41.991892680999996,-87.783768244
82505,41.928235818000005,-87.682084152
82506,41.874381838000005,-87.64153679200001
82507,41.967040741,-87.781963169
82508,41.917799138,-87.730245849
82509,41.780635604000004,-87.66909381100001
82510,41.750185415,-87.644029945
82511,41.891336204,-87.670456614
82512,41.881921503,-87.736128367
82513,41.871295508,-87.625925454
82514,41.885741029,-87.63171174899999
82515,41.886817001,-87.629059469
82516,41.908265588,-87.625877455
82517,41.852524171,-87.699109455
82518,41.752787929,-87.55846524299999
82519,41.881970678,-87.73187917
82520,41.851830706,-87.700753338
82521,41.745808966,-87.54792602299999
82522,41.879129725,-87.652615517
82523,41.814679745999996,-87.62654514399999
82524,41.953675353,-87.72574983700001
82525,41.896824768,-87.746634049
82526,41.976290414,-87.905227221
82527,41.797180257,-87.60125305700001
82528,41.89445275,-87.71506132100001
82529,42.017211343,-87.672525511
82530,41.751270452,-87.585822373
82531,41.899430629,-87.656627801
82532,41.824547102,-87.633095702
82533,41.811222583,-87.61514219200001
82534,41.863799343000004,-87.71656454200001
82535,41.933545597,-87.78212679299999
82536,41.932789263000004,-87.64551090299999
82537,41.789527195,-87.67053479799999
82538,41.870146835,-87.66648270299999
82539,41.874947338000005,-87.72547164
82540,41.709842456,-87.650207377
82541,41.880487595,-87.745964635
82542,41.724291028,-87.646936965
82543,41.75834841,-87.554890825
82544,41.815777845999996,-87.70149709299999
82545,41.92685526,-87.757541323
82546,41.882139587,-87.71104513
82547,41.965404069,-87.736202402
82548,41.95476447,-87.730893776
82549,41.851460971,-87.67166129700001
82550,41.92450195,-87.761082791
82551,41.794324752,-87.624652856
82552,41.923141058,-87.666526442
82553,41.750739142,-87.60522213600001
82554,41.672998178,-87.652712741
82555,41.890400093000004,-87.628021143
82556,41.874363279,-87.643013039
82557,41.850931887,-87.635135055
82558,41.975469804,-87.734093075
82559,41.756586786,-87.56511555899999
82560,41.896690521,-87.62723201600001
82561,41.833746519,-87.654689152
82562,41.978358803,-87.708744786
82563,41.865936425,-87.68602095899999
82564,41.756432309000004,-87.66602292200001
82565,41.668346225,-87.634373759
82566,41.760866899999996,-87.645513704
82567,41.653198076,-87.61401693200001
82568,41.948298797,-87.64951646200001
82569,41.736126864,-87.629184056
82570,42.01200078,-87.78520688
82571,41.670535505,-87.64197051299999
82572,41.88791087,-87.771204147
82573,41.866473624,-87.69918086700001
82574,41.854844233,-87.68166931399999
82575,41.771866096,-87.637320214
82576,41.731637574000004,-87.571597087
82577,41.885367341999995,-87.62626601299999
82578,41.877536618,-87.687526908
82579,41.872191344,-87.63104117799999
82580,41.685729622,-87.613160452
82581,41.95996579,-87.688643896
82582,41.873699424,-87.704705156
82583,41.866184544,-87.724361483
82584,41.742068111,-87.560008522
82585,41.902206942,-87.67154904899999
82586,41.802518235,-87.673324055
82587,41.936880447,-87.64819037299999
82588,41.779684100000004,-87.73621998600001
82589,41.87937913,-87.63428935399999
82590,41.753790053,-87.646549464
82591,41.938184297,-87.718542381
